epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
35.0,9.0,46.0,2500.0,505.0,10.978261,72.0,72.0,,,1571.3682,0.00055,,0.001,3.7411122,
36.0,20.0,46.0,2500.0,525.0,11.413043,-59.0,6.5,,,1571.3682,0.00055,,0.001,3.7411122,
37.0,6.0,46.0,2500.0,531.0,11.543478,75.0,29.333334,,,1571.3682,0.00055,,0.001,3.7411122,
38.0,20.0,46.0,2500.0,551.0,11.978261,-59.0,7.25,,,1571.3682,0.00055,,0.001,3.7411122,
39.0,1.0,46.0,2500.0,552.0,12.0,-40.0,-2.2,,,1571.3682,0.00055,,0.001,3.7411122,
40.0,1.0,46.0,2500.0,553.0,12.021739,-40.0,-8.5,,,1571.3682,0.00055,,0.001,3.7411122,
41.0,20.0,47.0,2500.0,573.0,12.191489,-59.0,-15.714286,,,1571.3682,0.00055,,0.001,3.7411122,
42.0,20.0,47.0,2500.0,593.0,12.617022,-59.0,-21.125,,,1571.3682,0.00055,,0.001,3.7411122,
43.0,4.0,47.0,2500.0,597.0,12.702127,-43.0,-23.555555,,,1571.3682,0.00055,,0.001,3.7411122,
44.0,20.0,48.0,2500.0,617.0,12.854167,-59.0,-27.1,,,1571.3682,0.00055,,0.001,3.7411122,
45.0,20.0,48.0,2500.0,637.0,13.270833,-59.0,-30.0,,,1571.3682,0.00055,,0.001,3.7411122,
46.0,20.0,48.0,2500.0,657.0,13.6875,-59.0,-32.416668,,,1571.3682,0.00055,,0.001,3.7411122,
47.0,17.0,48.0,2500.0,674.0,14.041667,-56.0,-34.23077,,,1571.3682,0.00055,,0.001,3.7411122,
48.0,20.0,49.0,2500.0,694.0,14.163265,-59.0,-36.0,,,1571.3682,0.00055,,0.001,3.7411122,
49.0,7.0,49.0,2500.0,701.0,14.306123,-46.0,-36.666668,,,1571.3682,0.00055,,0.001,3.7411122,
50.0,19.0,50.0,2500.0,720.0,14.4,62.0,-30.5,,,1571.3682,0.00055,,0.001,3.7411122,
51.0,20.0,50.0,2500.0,740.0,14.8,-59.0,-32.17647,,,1571.3682,0.00055,,0.001,3.7411122,
52.0,5.0,50.0,2500.0,745.0,14.9,76.0,-26.166666,,,1571.3682,0.00055,,0.001,3.7411122,
53.0,20.0,51.0,2500.0,765.0,15.0,-59.0,-27.894737,,,1571.3682,0.00055,,0.001,3.7411122,
54.0,20.0,51.0,2500.0,785.0,15.392157,-59.0,-29.45,,,1571.3682,0.00055,,0.001,3.7411122,
55.0,20.0,52.0,2500.0,805.0,15.480769,-59.0,-30.857143,,,1571.3682,0.00055,,0.001,3.7411122,
56.0,12.0,52.0,2500.0,817.0,15.711538,-51.0,-31.772728,,,1571.3682,0.00055,,0.001,3.7411122,
57.0,14.0,52.0,2500.0,831.0,15.980769,67.0,-27.47826,,,1571.3682,0.00055,,0.001,3.7411122,
58.0,3.0,52.0,2500.0,834.0,16.038462,-42.0,-28.083334,,,1571.3682,0.00055,,0.001,3.7411122,
59.0,3.0,52.0,2500.0,837.0,16.096153,-42.0,-28.64,,,1571.3682,0.00055,,0.001,3.7411122,
60.0,13.0,52.0,2500.0,850.0,16.346153,68.0,-24.923077,,,1571.3682,0.00055,,0.001,3.7411122,
61.0,20.0,52.0,2500.0,870.0,16.73077,-59.0,-26.185184,,,1571.3682,0.00055,,0.001,3.7411122,
62.0,20.0,52.0,2500.0,890.0,17.115385,-59.0,-27.357143,,,1571.3682,0.00055,,0.001,3.7411122,
63.0,7.0,52.0,2500.0,897.0,17.25,74.0,-23.862068,,,1571.3682,0.00055,,0.001,3.7411122,
64.0,14.0,53.0,2500.0,911.0,17.188679,67.0,-20.833334,,,1571.3682,0.00055,,0.001,3.7411122,
65.0,20.0,53.0,2500.0,931.0,17.566038,-59.0,-22.064516,,,1571.3682,0.00055,,0.001,3.7411122,
66.0,20.0,53.0,2500.0,951.0,17.943396,-59.0,-23.21875,,,1571.3682,0.00055,,0.001,3.7411122,
67.0,1.0,53.0,2500.0,952.0,17.962265,80.0,-20.09091,,,1571.3682,0.00055,,0.001,3.7411122,
68.0,13.0,53.0,2500.0,965.0,18.207546,-52.0,-21.029411,,,1571.3682,0.00055,,0.001,3.7411122,
69.0,19.0,53.0,2500.0,984.0,18.566038,62.0,-18.657143,,,1571.3682,0.00055,,0.001,3.7411122,
70.0,20.0,86.0,5000.0,1004.0,11.674418,-43.0,-19.333334,,,1647.7798,0.00055,,0.001,4.244962,
71.0,1.0,86.0,5000.0,1005.0,11.686047,-40.0,-19.891891,,,1647.7798,0.00055,,0.001,4.244962,
72.0,20.0,86.0,5000.0,1025.0,11.918605,-59.0,-20.921053,,,1647.7798,0.00055,,0.001,4.244962,
73.0,11.0,86.0,5000.0,1036.0,12.046512,70.0,-18.589743,,,1647.7798,0.00055,,0.001,4.244962,
74.0,20.0,86.0,5000.0,1056.0,12.27907,-59.0,-19.6,,,1647.7798,0.00055,,0.001,4.244962,
75.0,5.0,86.0,5000.0,1061.0,12.33721,-44.0,-20.195122,,,1647.7798,0.00055,,0.001,4.244962,
76.0,7.0,86.0,5000.0,1068.0,12.418605,74.0,-17.952381,,,1647.7798,0.00055,,0.001,4.244962,
77.0,20.0,87.0,5000.0,1088.0,12.505747,-59.0,-18.906977,,,1647.7798,0.00055,,0.001,4.244962,
78.0,9.0,87.0,5000.0,1097.0,12.609196,-48.0,-19.568182,,,1647.7798,0.00055,,0.001,4.244962,
79.0,20.0,87.0,5000.0,1117.0,12.839081,-59.0,-20.444445,,,1647.7798,0.00055,,0.001,4.244962,
80.0,20.0,87.0,5000.0,1137.0,13.068966,-59.0,-21.282608,,,1647.7798,0.00055,,0.001,4.244962,
81.0,1.0,87.0,5000.0,1138.0,13.08046,-40.0,-21.680851,,,1647.7798,0.00055,,0.001,4.244962,
82.0,20.0,87.0,5000.0,1158.0,13.310345,-59.0,-22.458334,,,1647.7798,0.00055,,0.001,4.244962,
83.0,5.0,87.0,5000.0,1163.0,13.367816,-44.0,-22.897959,,,1647.7798,0.00055,,0.001,4.244962,
84.0,20.0,87.0,5000.0,1183.0,13.597701,-59.0,-23.62,,,1647.7798,0.00055,,0.001,4.244962,
85.0,20.0,87.0,5000.0,1203.0,13.827586,-59.0,-24.313726,,,1647.7798,0.00055,,0.001,4.244962,
86.0,20.0,88.0,5000.0,1223.0,13.897727,-59.0,-24.98077,,,1647.7798,0.00055,,0.001,4.244962,
87.0,20.0,88.0,5000.0,1243.0,14.125,-59.0,-25.62264,,,1647.7798,0.00055,,0.001,4.244962,
88.0,20.0,88.0,5000.0,1263.0,14.352273,-59.0,-26.24074,,,1647.7798,0.00055,,0.001,4.244962,
89.0,12.0,88.0,5000.0,1275.0,14.488636,69.0,-24.50909,,,1647.7798,0.00055,,0.001,4.244962,
90.0,1.0,88.0,5000.0,1276.0,14.5,-40.0,-24.785715,,,1647.7798,0.00055,,0.001,4.244962,
91.0,13.0,88.0,5000.0,1289.0,14.647727,68.0,-23.157894,,,1647.7798,0.00055,,0.001,4.244962,
92.0,3.0,88.0,5000.0,1292.0,14.681818,-42.0,-23.48276,,,1647.7798,0.00055,,0.001,4.244962,
93.0,1.0,88.0,5000.0,1293.0,14.693182,-40.0,-23.762712,,,1647.7798,0.00055,,0.001,4.244962,
94.0,20.0,89.0,5000.0,1313.0,14.752809,-59.0,-24.35,,,1647.7798,0.00055,,0.001,4.244962,
95.0,20.0,89.0,5000.0,1333.0,14.977528,-59.0,-24.918034,,,1647.7798,0.00055,,0.001,4.244962,
96.0,3.0,89.0,5000.0,1336.0,15.011236,78.0,-23.258064,,,1647.7798,0.00055,,0.001,4.244962,
97.0,11.0,89.0,5000.0,1347.0,15.134831,70.0,-21.777779,,,1647.7798,0.00055,,0.001,4.244962,
98.0,1.0,89.0,5000.0,1348.0,15.146068,-40.0,-22.0625,,,1647.7798,0.00055,,0.001,4.244962,
99.0,20.0,90.0,5000.0,1368.0,15.2,-59.0,-22.63077,,,1647.7798,0.00055,,0.001,4.244962,
100.0,20.0,90.0,5000.0,1388.0,15.422222,-59.0,-23.181818,,,1647.7798,0.00055,,0.001,4.244962,
101.0,20.0,91.0,5000.0,1408.0,15.4725275,-59.0,-23.716417,,,1647.7798,0.00055,,0.001,4.244962,
102.0,10.0,91.0,5000.0,1418.0,15.5824175,-49.0,-24.088236,,,1647.7798,0.00055,,0.001,4.244962,
103.0,12.0,91.0,5000.0,1430.0,15.714286,69.0,-22.73913,,,1647.7798,0.00055,,0.001,4.244962,
104.0,20.0,92.0,5000.0,1450.0,15.76087,-59.0,-23.257143,,,1647.7798,0.00055,,0.001,4.244962,
105.0,18.0,92.0,5000.0,1468.0,15.956522,63.0,-22.042253,,,1647.7798,0.00055,,0.001,4.244962,
106.0,1.0,92.0,5000.0,1469.0,15.967391,80.0,-20.625,,,1647.7798,0.00055,,0.001,4.244962,
107.0,13.0,93.0,5000.0,1482.0,15.935484,68.0,-19.41096,,,1647.7798,0.00055,,0.001,4.244962,
108.0,20.0,94.0,7500.0,1502.0,15.978724,-59.0,-19.945946,,,1812.1261,0.00055,,0.001,4.060365,
109.0,1.0,94.0,7500.0,1503.0,15.989362,80.0,-18.613333,,,1812.1261,0.00055,,0.001,4.060365,
110.0,20.0,94.0,7500.0,1523.0,16.202127,-59.0,-19.144737,,,1812.1261,0.00055,,0.001,4.060365,
111.0,20.0,94.0,7500.0,1543.0,16.414894,-59.0,-19.662338,,,1812.1261,0.00055,,0.001,4.060365,
112.0,20.0,94.0,7500.0,1563.0,16.627659,-59.0,-20.166666,,,1812.1261,0.00055,,0.001,4.060365,
113.0,2.0,94.0,7500.0,1565.0,16.648935,79.0,-18.911392,,,1812.1261,0.00055,,0.001,4.060365,
114.0,20.0,94.0,7500.0,1585.0,16.861702,-59.0,-19.4125,,,1812.1261,0.00055,,0.001,4.060365,
115.0,17.0,95.0,7500.0,1602.0,16.863157,64.0,-18.382715,,,1812.1261,0.00055,,0.001,4.060365,
116.0,20.0,95.0,7500.0,1622.0,17.073685,-59.0,-18.878048,,,1812.1261,0.00055,,0.001,4.060365,
117.0,20.0,95.0,7500.0,1642.0,17.28421,-59.0,-19.361446,,,1812.1261,0.00055,,0.001,4.060365,
118.0,20.0,95.0,7500.0,1662.0,17.494738,-59.0,-19.833334,,,1812.1261,0.00055,,0.001,4.060365,
119.0,2.0,95.0,7500.0,1664.0,17.515789,79.0,-18.670588,,,1812.1261,0.00055,,0.001,4.060365,
120.0,5.0,95.0,7500.0,1669.0,17.56842,76.0,-17.569767,,,1812.1261,0.00055,,0.001,4.060365,
121.0,20.0,95.0,7500.0,1689.0,17.778948,-59.0,-18.045977,,,1812.1261,0.00055,,0.001,4.060365,
122.0,18.0,95.0,7500.0,1707.0,17.968422,-57.0,-18.488636,,,1812.1261,0.00055,,0.001,4.060365,
