epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,13.0,11.0,2500.0,203.0,18.454546,68.0,68.0,,,90.60749,0.001,0.09996346,,,
11.0,20.0,11.0,2500.0,223.0,20.272728,-59.0,4.5,,,90.60749,0.001,0.09995986,,,
12.0,20.0,11.0,2500.0,243.0,22.09091,-59.0,-16.666666,,,90.60749,0.001,0.09995626,,,
13.0,20.0,11.0,2500.0,263.0,23.90909,-59.0,-27.25,,,90.60749,0.001,0.09995266,,,
14.0,20.0,11.0,2500.0,283.0,25.727272,-59.0,-33.6,,,90.60749,0.001,0.09994906,,,
15.0,20.0,12.0,2500.0,303.0,25.25,-59.0,-37.833332,,,90.60749,0.001,0.09994546,,,
16.0,20.0,12.0,2500.0,323.0,26.916666,-59.0,-40.857143,,,90.60749,0.001,0.09994186,,,
17.0,20.0,12.0,2500.0,343.0,28.583334,-59.0,-43.125,,,90.60749,0.001,0.09993826,,,
18.0,20.0,12.0,2500.0,363.0,30.25,-59.0,-44.88889,,,90.60749,0.001,0.09993466,,,
19.0,20.0,12.0,2500.0,383.0,31.916666,-59.0,-46.3,,,90.60749,0.001,0.09993106,,,
20.0,20.0,14.0,5000.0,403.0,28.785715,-59.0,-47.454544,,,184.31761,0.001,0.09992746,,,
21.0,20.0,14.0,5000.0,423.0,30.214285,-59.0,-48.416668,,,184.31761,0.001,0.09992386,,,
22.0,20.0,14.0,5000.0,443.0,31.642857,-59.0,-49.23077,,,184.31761,0.001,0.09992026,,,
23.0,20.0,14.0,5000.0,463.0,33.07143,-59.0,-49.92857,,,184.31761,0.001,0.09991666,,,
24.0,20.0,15.0,5000.0,483.0,32.2,-59.0,-50.533333,,,184.31761,0.001,0.09991306,,,
25.0,20.0,15.0,5000.0,503.0,33.533333,-59.0,-51.0625,,,184.31761,0.001,0.09990946,,,
26.0,20.0,15.0,5000.0,523.0,34.866665,-59.0,-51.52941,,,184.31761,0.001,0.09990586,,,
