epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,11.0,2500.0,221.0,20.09091,-59.0,-59.0,,,79.03431,0.001,0.09996022,,,
11.0,20.0,11.0,2500.0,241.0,21.90909,-59.0,-59.0,,,79.03431,0.001,0.09995662,,,
12.0,20.0,11.0,2500.0,261.0,23.727272,-59.0,-59.0,,,79.03431,0.001,0.09995302,,,
13.0,20.0,11.0,2500.0,281.0,25.545454,-59.0,-59.0,,,79.03431,0.001,0.09994942,,,
14.0,20.0,11.0,2500.0,301.0,27.363636,-59.0,-59.0,,,79.03431,0.001,0.09994582,,,
15.0,20.0,11.0,2500.0,321.0,29.181818,-59.0,-59.0,,,79.03431,0.001,0.09994222,,,
16.0,20.0,11.0,2500.0,341.0,31.0,-59.0,-59.0,,,79.03431,0.001,0.09993862,,,
17.0,20.0,11.0,2500.0,361.0,32.81818,-59.0,-59.0,,,79.03431,0.001,0.09993502,,,
18.0,20.0,12.0,2500.0,381.0,31.75,-59.0,-59.0,,,79.03431,0.001,0.09993142,,,
19.0,20.0,12.0,2500.0,401.0,33.416668,-59.0,-59.0,,,79.03431,0.001,0.09992782,,,
20.0,20.0,14.0,5000.0,421.0,30.071428,-59.0,-59.0,,,67.55162,0.001,0.09992422,,,
21.0,20.0,14.0,5000.0,441.0,31.5,-59.0,-59.0,,,67.55162,0.001,0.09992062,,,
22.0,20.0,14.0,5000.0,461.0,32.92857,-59.0,-59.0,,,67.55162,0.001,0.09991702,,,
23.0,20.0,14.0,5000.0,481.0,34.357143,-59.0,-59.0,,,67.55162,0.001,0.09991342,,,
24.0,20.0,15.0,5000.0,501.0,33.4,-59.0,-59.0,,,67.55162,0.001,0.09990982,,,
25.0,20.0,15.0,5000.0,521.0,34.733334,-59.0,-59.0,,,67.55162,0.001,0.09990622,,,
26.0,20.0,15.0,5000.0,541.0,36.066666,-59.0,-59.0,,,67.55162,0.001,0.09990262,,,
27.0,20.0,15.0,5000.0,561.0,37.4,-59.0,-59.0,,,67.55162,0.001,0.09989902,,,
28.0,20.0,15.0,5000.0,581.0,38.733334,-59.0,-59.0,,,67.55162,0.001,0.09989542,,,
29.0,20.0,15.0,5000.0,601.0,40.066666,-59.0,-59.0,,,67.55162,0.001,0.09989182,,,
30.0,20.0,18.0,7500.0,621.0,34.5,-59.0,-59.0,,,68.712,0.001,0.09988822,,,
31.0,20.0,18.0,7500.0,641.0,35.61111,-59.0,-59.0,,,68.712,0.001,0.09988462,,,
32.0,20.0,18.0,7500.0,661.0,36.72222,-59.0,-59.0,,,68.712,0.001,0.09988102,,,
33.0,20.0,18.0,7500.0,681.0,37.833332,-59.0,-59.0,,,68.712,0.001,0.09987742,,,
34.0,20.0,18.0,7500.0,701.0,38.944443,-59.0,-59.0,,,68.712,0.001,0.09987382,,,
35.0,20.0,18.0,7500.0,721.0,40.055557,-59.0,-59.0,,,68.712,0.001,0.09987022,,,
36.0,20.0,18.0,7500.0,741.0,41.166668,-59.0,-59.0,,,68.712,0.001,0.09986662,,,
37.0,20.0,19.0,7500.0,761.0,40.05263,-59.0,-59.0,,,68.712,0.001,0.09986302,,,
38.0,20.0,19.0,7500.0,781.0,41.105263,-59.0,-59.0,,,68.712,0.001,0.09985942,,,
39.0,20.0,19.0,7500.0,801.0,42.157894,-59.0,-59.0,,,68.712,0.001,0.09985582,,,
40.0,20.0,21.0,10000.0,821.0,39.095238,-59.0,-59.0,,,73.80835,0.001,0.09985222,,,
41.0,20.0,22.0,10000.0,841.0,38.227272,-59.0,-59.0,,,73.80835,0.001,0.09984862,,,
42.0,20.0,22.0,10000.0,861.0,39.136364,-59.0,-59.0,,,73.80835,0.001,0.09984502,,,
43.0,20.0,22.0,10000.0,881.0,40.045456,-59.0,-59.0,,,73.80835,0.001,0.09984142,,,
44.0,20.0,22.0,10000.0,901.0,40.954544,-59.0,-59.0,,,73.80835,0.001,0.09983782,,,
45.0,20.0,22.0,10000.0,921.0,41.863636,-59.0,-59.0,,,73.80835,0.001,0.09983422,,,
46.0,20.0,22.0,10000.0,941.0,42.772728,-59.0,-59.0,,,73.80835,0.001,0.09983062,,,
47.0,20.0,23.0,10000.0,961.0,41.782608,-59.0,-59.0,,,73.80835,0.001,0.09982702,,,
48.0,20.0,23.0,10000.0,981.0,42.652172,-59.0,-59.0,,,73.80835,0.001,0.09982342,,,
49.0,20.0,35.0,10000.0,1001.0,28.6,-40.0,-58.525,,,73.80835,0.001,0.09981982,,,
50.0,20.0,38.0,12500.0,1021.0,26.868422,-59.0,-58.536587,,,69.75595,0.001,0.09981622,,,
51.0,20.0,38.0,12500.0,1041.0,27.394737,-59.0,-58.54762,,,69.75595,0.001,0.09981262,,,
52.0,20.0,38.0,12500.0,1061.0,27.921053,-59.0,-58.55814,,,69.75595,0.001,0.09980902,,,
53.0,20.0,39.0,12500.0,1081.0,27.717949,-59.0,-58.56818,,,69.75595,0.001,0.09980542,,,
54.0,20.0,40.0,12500.0,1101.0,27.525,-59.0,-58.577778,,,69.75595,0.001,0.09980182,,,
55.0,20.0,40.0,12500.0,1121.0,28.025,-59.0,-58.586956,,,69.75595,0.001,0.09979822,,,
56.0,20.0,40.0,12500.0,1141.0,28.525,-59.0,-58.595745,,,69.75595,0.001,0.09979462,,,
57.0,20.0,40.0,12500.0,1161.0,29.025,-59.0,-58.604168,,,69.75595,0.001,0.09979102,,,
58.0,20.0,40.0,12500.0,1181.0,29.525,-59.0,-58.612244,,,69.75595,0.001,0.09978742,,,
59.0,20.0,41.0,12500.0,1201.0,29.292683,-59.0,-58.62,,,69.75595,0.001,0.09978382,,,
60.0,20.0,43.0,15000.0,1221.0,28.39535,-59.0,-58.627453,,,71.35591,0.001,0.09978022,,,
61.0,20.0,43.0,15000.0,1241.0,28.860466,-59.0,-58.634617,,,71.35591,0.001,0.09977662,,,
62.0,20.0,43.0,15000.0,1261.0,29.32558,-59.0,-58.64151,,,71.35591,0.001,0.09977302,,,
63.0,20.0,43.0,15000.0,1281.0,29.790697,-59.0,-58.648148,,,71.35591,0.001,0.09976942,,,
64.0,20.0,43.0,15000.0,1301.0,30.255814,-59.0,-58.654545,,,71.35591,0.001,0.09976582,,,
65.0,20.0,43.0,15000.0,1321.0,30.72093,-59.0,-58.660713,,,71.35591,0.001,0.09976222,,,
66.0,20.0,43.0,15000.0,1341.0,31.186047,-59.0,-58.666668,,,71.35591,0.001,0.09975862,,,
67.0,20.0,44.0,15000.0,1361.0,30.931818,-59.0,-58.672413,,,71.35591,0.001,0.09975502,,,
68.0,20.0,44.0,15000.0,1381.0,31.386364,-59.0,-58.677967,,,71.35591,0.001,0.09975142,,,
69.0,20.0,44.0,15000.0,1401.0,31.84091,-59.0,-58.683334,,,71.35591,0.001,0.09974782,,,
70.0,20.0,46.0,17500.0,1421.0,30.891304,-59.0,-58.688526,,,69.04006,0.001,0.09974422,,,
71.0,20.0,46.0,17500.0,1441.0,31.326086,-59.0,-58.69355,,,69.04006,0.001,0.09974062,,,
72.0,20.0,46.0,17500.0,1461.0,31.76087,-59.0,-58.698414,,,69.04006,0.001,0.09973702,,,
73.0,20.0,46.0,17500.0,1481.0,32.195652,-59.0,-58.703125,,,69.04006,0.001,0.09973342,,,
74.0,20.0,47.0,17500.0,1501.0,31.93617,-59.0,-58.70769,,,69.04006,0.001,0.09972982,,,
75.0,20.0,47.0,17500.0,1521.0,32.361702,-59.0,-58.71212,,,69.04006,0.001,0.09972622,,,
76.0,20.0,47.0,17500.0,1541.0,32.787235,-59.0,-58.71642,,,69.04006,0.001,0.09972262,,,
77.0,20.0,47.0,17500.0,1561.0,33.212765,-59.0,-58.72059,,,69.04006,0.001,0.09971902,,,
78.0,20.0,47.0,17500.0,1581.0,33.638298,-59.0,-58.724636,,,69.04006,0.001,0.09971542,,,
79.0,20.0,47.0,17500.0,1601.0,34.06383,-59.0,-58.728573,,,69.04006,0.001,0.09971182,,,
80.0,20.0,49.0,20000.0,1621.0,33.081635,-59.0,-58.732395,,,69.261566,0.001,0.09970822,,,
81.0,20.0,49.0,20000.0,1641.0,33.489796,-59.0,-58.73611,,,69.261566,0.001,0.09970462,,,
82.0,20.0,49.0,20000.0,1661.0,33.89796,-59.0,-58.739727,,,69.261566,0.001,0.09970102,,,
83.0,20.0,50.0,20000.0,1681.0,33.62,-59.0,-58.743244,,,69.261566,0.001,0.09969742,,,
84.0,20.0,50.0,20000.0,1701.0,34.02,-59.0,-58.746666,,,69.261566,0.001,0.09969382,,,
85.0,20.0,50.0,20000.0,1721.0,34.42,-59.0,-58.75,,,69.261566,0.001,0.09969022,,,
86.0,20.0,50.0,20000.0,1741.0,34.82,-59.0,-58.753246,,,69.261566,0.001,0.09968662,,,
87.0,20.0,50.0,20000.0,1761.0,35.22,-59.0,-58.75641,,,69.261566,0.001,0.09968302,,,
88.0,20.0,50.0,20000.0,1781.0,35.62,-59.0,-58.759495,,,69.261566,0.001,0.09967942,,,
89.0,20.0,50.0,20000.0,1801.0,36.02,-59.0,-58.7625,,,69.261566,0.001,0.09967582,,,
90.0,9.0,53.0,22500.0,1810.0,34.150944,-48.0,-58.62963,,,68.00859,0.001,0.0996742,,,
91.0,20.0,53.0,22500.0,1830.0,34.5283,-59.0,-58.634148,,,68.00859,0.001,0.0996706,,,
92.0,20.0,53.0,22500.0,1850.0,34.90566,-59.0,-58.638554,,,68.00859,0.001,0.099667,,,
93.0,5.0,53.0,22500.0,1855.0,35.0,-44.0,-58.464287,,,68.00859,0.001,0.0996661,,,
94.0,20.0,53.0,22500.0,1875.0,35.377357,-59.0,-58.47059,,,68.00859,0.001,0.0996625,,,
95.0,20.0,53.0,22500.0,1895.0,35.75472,-59.0,-58.476746,,,68.00859,0.001,0.0996589,,,
96.0,4.0,53.0,22500.0,1899.0,35.83019,-43.0,-58.29885,,,68.00859,0.001,0.09965818,,,
97.0,20.0,54.0,22500.0,1919.0,35.537037,-59.0,-58.30682,,,68.00859,0.001,0.09965458,,,
98.0,20.0,54.0,22500.0,1939.0,35.907406,-59.0,-58.314606,,,68.00859,0.001,0.09965098,,,
99.0,5.0,54.0,22500.0,1944.0,36.0,-44.0,-58.155556,,,68.00859,0.001,0.09965008,,,
100.0,20.0,54.0,22500.0,1964.0,36.37037,-59.0,-58.164837,,,68.00859,0.001,0.09964648,,,
101.0,20.0,54.0,22500.0,1984.0,36.74074,-59.0,-58.173912,,,68.00859,0.001,0.09964288,,,
102.0,20.0,68.0,25000.0,2004.0,29.470589,-43.0,-58.010754,,,78.08976,0.001,0.09963928,,,
103.0,20.0,69.0,25000.0,2024.0,29.333334,-59.0,-58.02128,,,78.08976,0.001,0.09963568,,,
104.0,20.0,69.0,25000.0,2044.0,29.623188,-59.0,-58.031578,,,78.08976,0.001,0.09963208,,,
105.0,20.0,69.0,25000.0,2064.0,29.913044,-59.0,-58.041668,,,78.08976,0.001,0.09962848,,,
106.0,20.0,69.0,25000.0,2084.0,30.202898,-59.0,-58.051548,,,78.08976,0.001,0.09962488,,,
107.0,20.0,69.0,25000.0,2104.0,30.492754,-59.0,-58.061226,,,78.08976,0.001,0.09962128,,,
108.0,20.0,69.0,25000.0,2124.0,30.782608,-59.0,-58.070705,,,78.08976,0.001,0.09961768,,,
109.0,20.0,69.0,25000.0,2144.0,31.072464,-59.0,-58.08,,,78.08976,0.001,0.09961408,,,
