epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,11.0,2500.0,216.0,19.636364,-59.0,-59.0,,,68.95391,0.001,0.09996112,,,
11.0,20.0,11.0,2500.0,236.0,21.454546,-59.0,-59.0,,,68.95391,0.001,0.09995752,,,
12.0,20.0,11.0,2500.0,256.0,23.272728,-59.0,-59.0,,,68.95391,0.001,0.09995392,,,
13.0,20.0,12.0,2500.0,276.0,23.0,-59.0,-59.0,,,68.95391,0.001,0.09995032,,,
14.0,20.0,12.0,2500.0,296.0,24.666666,-59.0,-59.0,,,68.95391,0.001,0.09994672,,,
15.0,20.0,12.0,2500.0,316.0,26.333334,-59.0,-59.0,,,68.95391,0.001,0.09994312,,,
16.0,20.0,12.0,2500.0,336.0,28.0,-59.0,-59.0,,,68.95391,0.001,0.09993952,,,
17.0,20.0,12.0,2500.0,356.0,29.666666,-59.0,-59.0,,,68.95391,0.001,0.09993592,,,
18.0,20.0,12.0,2500.0,376.0,31.333334,-59.0,-59.0,,,68.95391,0.001,0.09993232,,,
19.0,20.0,12.0,2500.0,396.0,33.0,-59.0,-59.0,,,68.95391,0.001,0.09992872,,,
20.0,20.0,14.0,5000.0,416.0,29.714285,-59.0,-59.0,,,67.28469,0.001,0.09992512,,,
21.0,20.0,14.0,5000.0,436.0,31.142857,-59.0,-59.0,,,67.28469,0.001,0.09992152,,,
22.0,20.0,15.0,5000.0,456.0,30.4,-59.0,-59.0,,,67.28469,0.001,0.09991792,,,
23.0,20.0,15.0,5000.0,476.0,31.733334,-59.0,-59.0,,,67.28469,0.001,0.09991432,,,
24.0,20.0,15.0,5000.0,496.0,33.066666,-59.0,-59.0,,,67.28469,0.001,0.09991072,,,
25.0,20.0,15.0,5000.0,516.0,34.4,-59.0,-59.0,,,67.28469,0.001,0.09990712,,,
26.0,20.0,15.0,5000.0,536.0,35.733334,-59.0,-59.0,,,67.28469,0.001,0.09990352,,,
27.0,20.0,15.0,5000.0,556.0,37.066666,-59.0,-59.0,,,67.28469,0.001,0.09989992,,,
28.0,7.0,15.0,5000.0,563.0,37.533333,74.0,-52.0,,,67.28469,0.001,0.09989866,,,
29.0,20.0,15.0,5000.0,583.0,38.866665,-59.0,-52.35,,,67.28469,0.001,0.09989506,,,
30.0,20.0,18.0,7500.0,603.0,33.5,-59.0,-52.666668,,,73.46033,0.001,0.09989146,,,
31.0,20.0,18.0,7500.0,623.0,34.61111,-59.0,-52.954544,,,73.46033,0.001,0.09988786,,,
32.0,20.0,18.0,7500.0,643.0,35.72222,-59.0,-53.217392,,,73.46033,0.001,0.09988426,,,
33.0,20.0,18.0,7500.0,663.0,36.833332,-59.0,-53.458332,,,73.46033,0.001,0.09988066,,,
34.0,20.0,19.0,7500.0,683.0,35.94737,-59.0,-53.68,,,73.46033,0.001,0.09987706,,,
35.0,20.0,19.0,7500.0,703.0,37.0,-59.0,-53.884617,,,73.46033,0.001,0.09987346,,,
36.0,20.0,19.0,7500.0,723.0,38.05263,-59.0,-54.074074,,,73.46033,0.001,0.09986986,,,
37.0,20.0,19.0,7500.0,743.0,39.105263,-59.0,-54.25,,,73.46033,0.001,0.09986626,,,
38.0,20.0,19.0,7500.0,763.0,40.157894,-59.0,-54.41379,,,73.46033,0.001,0.09986266,,,
39.0,20.0,19.0,7500.0,783.0,41.210526,-59.0,-54.566666,,,73.46033,0.001,0.09985906,,,
40.0,20.0,21.0,10000.0,803.0,38.238094,-59.0,-54.70968,,,89.65773,0.001,0.09985546,,,
41.0,20.0,22.0,10000.0,823.0,37.409092,-59.0,-54.84375,,,89.65773,0.001,0.09985186,,,
42.0,2.0,22.0,10000.0,825.0,37.5,-41.0,-54.424244,,,89.65773,0.001,0.0998515,,,
43.0,1.0,22.0,10000.0,826.0,37.545456,-40.0,-54.0,,,89.65773,0.001,0.09985132,,,
44.0,20.0,22.0,10000.0,846.0,38.454544,-59.0,-54.142857,,,89.65773,0.001,0.09984772,,,
45.0,20.0,22.0,10000.0,866.0,39.363636,-59.0,-54.27778,,,89.65773,0.001,0.09984412,,,
46.0,1.0,22.0,10000.0,867.0,39.409092,-40.0,-53.89189,,,89.65773,0.001,0.09984394,,,
47.0,20.0,22.0,10000.0,887.0,40.31818,-59.0,-54.026318,,,89.65773,0.001,0.09984034,,,
48.0,2.0,22.0,10000.0,889.0,40.409092,-41.0,-53.692307,,,89.65773,0.001,0.09983998,,,
49.0,12.0,23.0,10000.0,901.0,39.173912,69.0,-50.625,,,89.65773,0.001,0.09983782,,,
50.0,2.0,23.0,10000.0,903.0,39.260868,-41.0,-50.390244,,,89.65773,0.001,0.09983746,,,
51.0,20.0,23.0,10000.0,923.0,40.130436,-59.0,-50.595238,,,89.65773,0.001,0.09983386,,,
52.0,2.0,23.0,10000.0,925.0,40.217392,-41.0,-50.372093,,,89.65773,0.001,0.0998335,,,
53.0,20.0,23.0,10000.0,945.0,41.086956,-59.0,-50.56818,,,89.65773,0.001,0.0998299,,,
54.0,20.0,23.0,10000.0,965.0,41.95652,-59.0,-50.755554,,,89.65773,0.001,0.0998263,,,
55.0,20.0,24.0,10000.0,985.0,41.041668,-59.0,-50.934784,,,89.65773,0.001,0.0998227,,,
56.0,20.0,37.0,12500.0,1005.0,27.162163,-44.0,-50.787235,,,98.013855,0.001,0.0998191,,,
57.0,20.0,37.0,12500.0,1025.0,27.702703,-59.0,-50.958332,,,98.013855,0.001,0.0998155,,,
58.0,20.0,37.0,12500.0,1045.0,28.243244,-59.0,-51.122448,,,98.013855,0.001,0.0998119,,,
59.0,20.0,37.0,12500.0,1065.0,28.783783,-59.0,-51.28,,,98.013855,0.001,0.0998083,,,
60.0,20.0,37.0,12500.0,1085.0,29.324324,-59.0,-51.431374,,,98.013855,0.001,0.0998047,,,
61.0,20.0,38.0,12500.0,1105.0,29.078947,-59.0,-51.576923,,,98.013855,0.001,0.0998011,,,
62.0,20.0,38.0,12500.0,1125.0,29.605263,-59.0,-51.71698,,,98.013855,0.001,0.0997975,,,
63.0,20.0,38.0,12500.0,1145.0,30.131578,-59.0,-51.851852,,,98.013855,0.001,0.0997939,,,
64.0,20.0,38.0,12500.0,1165.0,30.657894,-59.0,-51.98182,,,98.013855,0.001,0.0997903,,,
65.0,20.0,38.0,12500.0,1185.0,31.18421,-59.0,-52.107143,,,98.013855,0.001,0.0997867,,,
66.0,20.0,40.0,15000.0,1205.0,30.125,-59.0,-52.22807,,,90.30285,0.001,0.0997831,,,
67.0,8.0,40.0,15000.0,1213.0,30.325,73.0,-50.068966,,,90.30285,0.001,0.09978166,,,
