epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,11.0,5.0,2500.0,203.0,40.6,70.0,70.0,,,92.1512,0.001,0.09996346,,,
11.0,20.0,5.0,2500.0,223.0,44.6,-59.0,5.5,,,92.1512,0.001,0.09995986,,,
12.0,20.0,5.0,2500.0,243.0,48.6,-59.0,-16.0,,,92.1512,0.001,0.09995626,,,
13.0,20.0,5.0,2500.0,263.0,52.6,-59.0,-26.75,,,92.1512,0.001,0.09995266,,,
14.0,20.0,5.0,2500.0,283.0,56.6,-59.0,-33.2,,,92.1512,0.001,0.09994906,,,
15.0,20.0,5.0,2500.0,303.0,60.6,-59.0,-37.5,,,92.1512,0.001,0.09994546,,,
16.0,20.0,5.0,2500.0,323.0,64.6,-59.0,-40.57143,,,92.1512,0.001,0.09994186,,,
17.0,20.0,5.0,2500.0,343.0,68.6,-59.0,-42.875,,,92.1512,0.001,0.09993826,,,
18.0,20.0,5.0,2500.0,363.0,72.6,-59.0,-44.666668,,,92.1512,0.001,0.09993466,,,
19.0,20.0,5.0,2500.0,383.0,76.6,-59.0,-46.1,,,92.1512,0.001,0.09993106,,,
20.0,20.0,7.0,5000.0,403.0,57.57143,-59.0,-47.272728,,,148.81204,0.001,0.09992746,,,
21.0,20.0,7.0,5000.0,423.0,60.42857,-59.0,-48.25,,,148.81204,0.001,0.09992386,,,
22.0,20.0,7.0,5000.0,443.0,63.285713,-59.0,-49.076923,,,148.81204,0.001,0.09992026,,,
23.0,20.0,8.0,5000.0,463.0,57.875,-59.0,-49.785713,,,148.81204,0.001,0.09991666,,,
24.0,20.0,8.0,5000.0,483.0,60.375,-59.0,-50.4,,,148.81204,0.001,0.09991306,,,
25.0,20.0,8.0,5000.0,503.0,62.875,-59.0,-50.9375,,,148.81204,0.001,0.09990946,,,
26.0,20.0,8.0,5000.0,523.0,65.375,-59.0,-51.411766,,,148.81204,0.001,0.09990586,,,
27.0,20.0,8.0,5000.0,543.0,67.875,-59.0,-51.833332,,,148.81204,0.001,0.09990226,,,
28.0,1.0,8.0,5000.0,544.0,68.0,80.0,-44.894737,,,148.81204,0.001,0.09990208,,,
29.0,20.0,8.0,5000.0,564.0,70.5,-59.0,-45.6,,,148.81204,0.001,0.09989848,,,
30.0,20.0,8.0,5000.0,584.0,73.0,-59.0,-46.238094,,,148.81204,0.001,0.09989488,,,
31.0,19.0,11.0,7500.0,603.0,54.81818,62.0,-41.31818,,,144.31216,0.001,0.09989146,,,
32.0,20.0,11.0,7500.0,623.0,56.636364,-59.0,-42.086956,,,144.31216,0.001,0.09988786,,,
33.0,20.0,11.0,7500.0,643.0,58.454544,-59.0,-42.791668,,,144.31216,0.001,0.09988426,,,
34.0,20.0,11.0,7500.0,663.0,60.272728,-59.0,-43.44,,,144.31216,0.001,0.09988066,,,
