epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,11.0,2500.0,205.0,18.636364,-59.0,-59.0,,,73.48419,0.001,0.0999631,,,
11.0,20.0,11.0,2500.0,225.0,20.454546,-59.0,-59.0,,,73.48419,0.001,0.0999595,,,
12.0,20.0,11.0,2500.0,245.0,22.272728,-59.0,-59.0,,,73.48419,0.001,0.0999559,,,
13.0,20.0,11.0,2500.0,265.0,24.09091,-59.0,-59.0,,,73.48419,0.001,0.0999523,,,
14.0,20.0,11.0,2500.0,285.0,25.90909,-59.0,-59.0,,,73.48419,0.001,0.0999487,,,
15.0,20.0,11.0,2500.0,305.0,27.727272,-59.0,-59.0,,,73.48419,0.001,0.0999451,,,
16.0,20.0,12.0,2500.0,325.0,27.083334,-59.0,-59.0,,,73.48419,0.001,0.0999415,,,
17.0,20.0,12.0,2500.0,345.0,28.75,-59.0,-59.0,,,73.48419,0.001,0.0999379,,,
18.0,20.0,12.0,2500.0,365.0,30.416666,-59.0,-59.0,,,73.48419,0.001,0.0999343,,,
19.0,20.0,12.0,2500.0,385.0,32.083332,-59.0,-59.0,,,73.48419,0.001,0.0999307,,,
20.0,20.0,14.0,5000.0,405.0,28.928572,-59.0,-59.0,,,65.84789,0.001,0.0999271,,,
21.0,20.0,14.0,5000.0,425.0,30.357143,-59.0,-59.0,,,65.84789,0.001,0.0999235,,,
22.0,20.0,14.0,5000.0,445.0,31.785715,-59.0,-59.0,,,65.84789,0.001,0.0999199,,,
23.0,20.0,14.0,5000.0,465.0,33.214287,-59.0,-59.0,,,65.84789,0.001,0.0999163,,,
24.0,20.0,14.0,5000.0,485.0,34.642857,-59.0,-59.0,,,65.84789,0.001,0.0999127,,,
25.0,20.0,15.0,5000.0,505.0,33.666668,-59.0,-59.0,,,65.84789,0.001,0.0999091,,,
26.0,20.0,15.0,5000.0,525.0,35.0,-59.0,-59.0,,,65.84789,0.001,0.0999055,,,
