epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,11.0,2500.0,221.0,20.09091,-59.0,-59.0,,,78.84364,0.001,0.09996022,,,
11.0,20.0,11.0,2500.0,241.0,21.90909,-59.0,-59.0,,,78.84364,0.001,0.09995662,,,
12.0,20.0,11.0,2500.0,261.0,23.727272,-59.0,-59.0,,,78.84364,0.001,0.09995302,,,
13.0,20.0,11.0,2500.0,281.0,25.545454,-59.0,-59.0,,,78.84364,0.001,0.09994942,,,
14.0,20.0,11.0,2500.0,301.0,27.363636,-59.0,-59.0,,,78.84364,0.001,0.09994582,,,
15.0,20.0,11.0,2500.0,321.0,29.181818,-59.0,-59.0,,,78.84364,0.001,0.09994222,,,
16.0,20.0,11.0,2500.0,341.0,31.0,-59.0,-59.0,,,78.84364,0.001,0.09993862,,,
17.0,20.0,11.0,2500.0,361.0,32.81818,-59.0,-59.0,,,78.84364,0.001,0.09993502,,,
18.0,20.0,11.0,2500.0,381.0,34.636364,-59.0,-59.0,,,78.84364,0.001,0.09993142,,,
19.0,20.0,12.0,2500.0,401.0,33.416668,-59.0,-59.0,,,78.84364,0.001,0.09992782,,,
20.0,20.0,14.0,5000.0,421.0,30.071428,-59.0,-59.0,,,68.02844,0.001,0.09992422,,,
21.0,20.0,14.0,5000.0,441.0,31.5,-59.0,-59.0,,,68.02844,0.001,0.09992062,,,
22.0,20.0,14.0,5000.0,461.0,32.92857,-59.0,-59.0,,,68.02844,0.001,0.09991702,,,
23.0,20.0,14.0,5000.0,481.0,34.357143,-59.0,-59.0,,,68.02844,0.001,0.09991342,,,
24.0,20.0,14.0,5000.0,501.0,35.785713,-59.0,-59.0,,,68.02844,0.001,0.09990982,,,
25.0,20.0,14.0,5000.0,521.0,37.214287,-59.0,-59.0,,,68.02844,0.001,0.09990622,,,
26.0,20.0,15.0,5000.0,541.0,36.066666,-59.0,-59.0,,,68.02844,0.001,0.09990262,,,
27.0,20.0,15.0,5000.0,561.0,37.4,-59.0,-59.0,,,68.02844,0.001,0.09989902,,,
28.0,20.0,15.0,5000.0,581.0,38.733334,-59.0,-59.0,,,68.02844,0.001,0.09989542,,,
29.0,20.0,15.0,5000.0,601.0,40.066666,-59.0,-59.0,,,68.02844,0.001,0.09989182,,,
30.0,20.0,18.0,7500.0,621.0,34.5,-59.0,-59.0,,,68.348236,0.001,0.09988822,,,
31.0,20.0,18.0,7500.0,641.0,35.61111,-59.0,-59.0,,,68.348236,0.001,0.09988462,,,
32.0,20.0,18.0,7500.0,661.0,36.72222,-59.0,-59.0,,,68.348236,0.001,0.09988102,,,
33.0,20.0,18.0,7500.0,681.0,37.833332,-59.0,-59.0,,,68.348236,0.001,0.09987742,,,
34.0,20.0,18.0,7500.0,701.0,38.944443,-59.0,-59.0,,,68.348236,0.001,0.09987382,,,
35.0,20.0,18.0,7500.0,721.0,40.055557,-59.0,-59.0,,,68.348236,0.001,0.09987022,,,
36.0,20.0,18.0,7500.0,741.0,41.166668,-59.0,-59.0,,,68.348236,0.001,0.09986662,,,
37.0,20.0,19.0,7500.0,761.0,40.05263,-59.0,-59.0,,,68.348236,0.001,0.09986302,,,
38.0,20.0,19.0,7500.0,781.0,41.105263,-59.0,-59.0,,,68.348236,0.001,0.09985942,,,
39.0,20.0,19.0,7500.0,801.0,42.157894,-59.0,-59.0,,,68.348236,0.001,0.09985582,,,
40.0,20.0,21.0,10000.0,821.0,39.095238,-59.0,-59.0,,,73.92737,0.001,0.09985222,,,
41.0,20.0,22.0,10000.0,841.0,38.227272,-59.0,-59.0,,,73.92737,0.001,0.09984862,,,
42.0,20.0,22.0,10000.0,861.0,39.136364,-59.0,-59.0,,,73.92737,0.001,0.09984502,,,
43.0,20.0,22.0,10000.0,881.0,40.045456,-59.0,-59.0,,,73.92737,0.001,0.09984142,,,
44.0,20.0,23.0,10000.0,901.0,39.173912,-59.0,-59.0,,,73.92737,0.001,0.09983782,,,
45.0,20.0,23.0,10000.0,921.0,40.04348,-59.0,-59.0,,,73.92737,0.001,0.09983422,,,
46.0,20.0,23.0,10000.0,941.0,40.913044,-59.0,-59.0,,,73.92737,0.001,0.09983062,,,
47.0,20.0,23.0,10000.0,961.0,41.782608,-59.0,-59.0,,,73.92737,0.001,0.09982702,,,
48.0,20.0,23.0,10000.0,981.0,42.652172,-59.0,-59.0,,,73.92737,0.001,0.09982342,,,
49.0,20.0,39.0,10000.0,1001.0,25.666666,-40.0,-58.525,,,73.92737,0.001,0.09981982,,,
50.0,20.0,42.0,12500.0,1021.0,24.309525,-59.0,-58.536587,,,70.156845,0.001,0.09981622,,,
51.0,20.0,42.0,12500.0,1041.0,24.785715,-59.0,-58.54762,,,70.156845,0.001,0.09981262,,,
52.0,20.0,42.0,12500.0,1061.0,25.261906,-59.0,-58.55814,,,70.156845,0.001,0.09980902,,,
53.0,20.0,42.0,12500.0,1081.0,25.738094,-59.0,-58.56818,,,70.156845,0.001,0.09980542,,,
54.0,20.0,43.0,12500.0,1101.0,25.60465,-59.0,-58.577778,,,70.156845,0.001,0.09980182,,,
55.0,20.0,43.0,12500.0,1121.0,26.069767,-59.0,-58.586956,,,70.156845,0.001,0.09979822,,,
56.0,20.0,43.0,12500.0,1141.0,26.534883,-59.0,-58.595745,,,70.156845,0.001,0.09979462,,,
57.0,20.0,43.0,12500.0,1161.0,27.0,-59.0,-58.604168,,,70.156845,0.001,0.09979102,,,
58.0,20.0,43.0,12500.0,1181.0,27.465117,-59.0,-58.612244,,,70.156845,0.001,0.09978742,,,
59.0,20.0,43.0,12500.0,1201.0,27.930233,-59.0,-58.62,,,70.156845,0.001,0.09978382,,,
60.0,20.0,46.0,15000.0,1221.0,26.543478,-59.0,-58.627453,,,71.66388,0.001,0.09978022,,,
61.0,20.0,46.0,15000.0,1241.0,26.97826,-59.0,-58.634617,,,71.66388,0.001,0.09977662,,,
62.0,20.0,46.0,15000.0,1261.0,27.413044,-59.0,-58.64151,,,71.66388,0.001,0.09977302,,,
63.0,20.0,46.0,15000.0,1281.0,27.847826,-59.0,-58.648148,,,71.66388,0.001,0.09976942,,,
64.0,20.0,46.0,15000.0,1301.0,28.282608,-59.0,-58.654545,,,71.66388,0.001,0.09976582,,,
65.0,20.0,46.0,15000.0,1321.0,28.717392,-59.0,-58.660713,,,71.66388,0.001,0.09976222,,,
66.0,20.0,46.0,15000.0,1341.0,29.152174,-59.0,-58.666668,,,71.66388,0.001,0.09975862,,,
67.0,20.0,46.0,15000.0,1361.0,29.586956,-59.0,-58.672413,,,71.66388,0.001,0.09975502,,,
68.0,20.0,46.0,15000.0,1381.0,30.02174,-59.0,-58.677967,,,71.66388,0.001,0.09975142,,,
69.0,20.0,46.0,15000.0,1401.0,30.456522,-59.0,-58.683334,,,71.66388,0.001,0.09974782,,,
70.0,20.0,49.0,17500.0,1421.0,29.0,-59.0,-58.688526,,,69.17449,0.001,0.09974422,,,
71.0,20.0,49.0,17500.0,1441.0,29.408163,-59.0,-58.69355,,,69.17449,0.001,0.09974062,,,
72.0,20.0,49.0,17500.0,1461.0,29.816326,-59.0,-58.698414,,,69.17449,0.001,0.09973702,,,
73.0,20.0,49.0,17500.0,1481.0,30.22449,-59.0,-58.703125,,,69.17449,0.001,0.09973342,,,
74.0,20.0,49.0,17500.0,1501.0,30.632652,-59.0,-58.70769,,,69.17449,0.001,0.09972982,,,
75.0,20.0,49.0,17500.0,1521.0,31.040817,-59.0,-58.71212,,,69.17449,0.001,0.09972622,,,
76.0,20.0,49.0,17500.0,1541.0,31.44898,-59.0,-58.71642,,,69.17449,0.001,0.09972262,,,
77.0,20.0,49.0,17500.0,1561.0,31.857143,-59.0,-58.72059,,,69.17449,0.001,0.09971902,,,
78.0,20.0,49.0,17500.0,1581.0,32.265305,-59.0,-58.724636,,,69.17449,0.001,0.09971542,,,
79.0,20.0,50.0,17500.0,1601.0,32.02,-59.0,-58.728573,,,69.17449,0.001,0.09971182,,,
80.0,20.0,52.0,20000.0,1621.0,31.173077,-59.0,-58.732395,,,75.99265,0.001,0.09970822,,,
81.0,20.0,52.0,20000.0,1641.0,31.557692,-59.0,-58.73611,,,75.99265,0.001,0.09970462,,,
82.0,20.0,52.0,20000.0,1661.0,31.942308,-59.0,-58.739727,,,75.99265,0.001,0.09970102,,,
83.0,20.0,52.0,20000.0,1681.0,32.326923,-59.0,-58.743244,,,75.99265,0.001,0.09969742,,,
84.0,20.0,52.0,20000.0,1701.0,32.71154,-59.0,-58.746666,,,75.99265,0.001,0.09969382,,,
85.0,20.0,52.0,20000.0,1721.0,33.096153,-59.0,-58.75,,,75.99265,0.001,0.09969022,,,
86.0,20.0,52.0,20000.0,1741.0,33.48077,-59.0,-58.753246,,,75.99265,0.001,0.09968662,,,
87.0,20.0,52.0,20000.0,1761.0,33.865383,-59.0,-58.75641,,,75.99265,0.001,0.09968302,,,
88.0,20.0,53.0,20000.0,1781.0,33.603775,-59.0,-58.759495,,,75.99265,0.001,0.09967942,,,
89.0,20.0,53.0,20000.0,1801.0,33.981133,-59.0,-58.7625,,,75.99265,0.001,0.09967582,,,
90.0,20.0,55.0,22500.0,1821.0,33.109093,-59.0,-58.76543,,,74.74221,0.001,0.09967222,,,
91.0,20.0,55.0,22500.0,1841.0,33.47273,-59.0,-58.76829,,,74.74221,0.001,0.09966862,,,
92.0,20.0,56.0,22500.0,1861.0,33.232143,-59.0,-58.771084,,,74.74221,0.001,0.09966502,,,
93.0,20.0,56.0,22500.0,1881.0,33.589287,-59.0,-58.77381,,,74.74221,0.001,0.09966142,,,
94.0,20.0,56.0,22500.0,1901.0,33.94643,-59.0,-58.77647,,,74.74221,0.001,0.09965782,,,
95.0,20.0,56.0,22500.0,1921.0,34.30357,-59.0,-58.779068,,,74.74221,0.001,0.09965422,,,
96.0,20.0,56.0,22500.0,1941.0,34.660713,-59.0,-58.78161,,,74.74221,0.001,0.09965062,,,
97.0,20.0,56.0,22500.0,1961.0,35.017857,-59.0,-58.784092,,,74.74221,0.001,0.09964702,,,
98.0,20.0,56.0,22500.0,1981.0,35.375,-59.0,-58.78652,,,74.74221,0.001,0.09964342,,,
99.0,20.0,68.0,22500.0,2001.0,29.42647,-40.0,-58.577778,,,74.74221,0.001,0.09963982,,,
100.0,20.0,71.0,25000.0,2021.0,28.464788,-59.0,-58.582417,,,85.24144,0.001,0.09963622,,,
101.0,20.0,71.0,25000.0,2041.0,28.746479,-59.0,-58.586956,,,85.24144,0.001,0.09963262,,,
102.0,20.0,71.0,25000.0,2061.0,29.02817,-59.0,-58.591396,,,85.24144,0.001,0.09962902,,,
103.0,20.0,71.0,25000.0,2081.0,29.309858,-59.0,-58.595745,,,85.24144,0.001,0.09962542,,,
104.0,20.0,71.0,25000.0,2101.0,29.591549,-59.0,-58.6,,,85.24144,0.001,0.09962182,,,
105.0,20.0,71.0,25000.0,2121.0,29.87324,-59.0,-58.604168,,,85.24144,0.001,0.09961822,,,
106.0,20.0,71.0,25000.0,2141.0,30.15493,-59.0,-58.608246,,,85.24144,0.001,0.09961462,,,
107.0,20.0,72.0,25000.0,2161.0,30.01389,-59.0,-58.612244,,,85.24144,0.001,0.09961102,,,
108.0,20.0,72.0,25000.0,2181.0,30.291666,-59.0,-58.61616,,,85.24144,0.001,0.09960742,,,
109.0,20.0,72.0,25000.0,2201.0,30.569445,-59.0,-58.62,,,85.24144,0.001,0.09960382,,,
110.0,20.0,74.0,27500.0,2221.0,30.013514,-59.0,-58.62,,,80.23751,0.001,0.09960022,,,
111.0,20.0,74.0,27500.0,2241.0,30.283783,-59.0,-58.62,,,80.23751,0.001,0.09959662,,,
112.0,20.0,74.0,27500.0,2261.0,30.554054,-59.0,-58.62,,,80.23751,0.001,0.09959302,,,
113.0,20.0,74.0,27500.0,2281.0,30.824324,-59.0,-58.62,,,80.23751,0.001,0.09958942,,,
114.0,20.0,74.0,27500.0,2301.0,31.094595,-59.0,-58.62,,,80.23751,0.001,0.09958582,,,
