epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
34.0,20.0,39.0,5000.0,510.0,13.076923,-59.0,-59.0,,,1468.9415,0.00055,,0.001,4.2663627,
35.0,3.0,40.0,5000.0,513.0,12.825,78.0,9.5,,,1468.9415,0.00055,,0.001,4.2663627,
36.0,20.0,40.0,5000.0,533.0,13.325,-59.0,-13.333333,,,1468.9415,0.00055,,0.001,4.2663627,
37.0,3.0,40.0,5000.0,536.0,13.4,78.0,9.5,,,1468.9415,0.00055,,0.001,4.2663627,
38.0,17.0,40.0,5000.0,553.0,13.825,64.0,20.4,,,1468.9415,0.00055,,0.001,4.2663627,
39.0,18.0,40.0,5000.0,571.0,14.275,63.0,27.5,,,1468.9415,0.00055,,0.001,4.2663627,
40.0,6.0,40.0,5000.0,577.0,14.425,-45.0,17.142857,,,1468.9415,0.00055,,0.001,4.2663627,
41.0,20.0,41.0,5000.0,597.0,14.560976,-59.0,7.625,,,1468.9415,0.00055,,0.001,4.2663627,
42.0,14.0,41.0,5000.0,611.0,14.902439,-53.0,0.8888889,,,1468.9415,0.00055,,0.001,4.2663627,
43.0,6.0,41.0,5000.0,617.0,15.04878,75.0,8.3,,,1468.9415,0.00055,,0.001,4.2663627,
44.0,20.0,42.0,5000.0,637.0,15.166667,-59.0,2.1818182,,,1468.9415,0.00055,,0.001,4.2663627,
45.0,1.0,42.0,5000.0,638.0,15.190476,-40.0,-1.3333334,,,1468.9415,0.00055,,0.001,4.2663627,
46.0,20.0,42.0,5000.0,658.0,15.666667,-59.0,-5.769231,,,1468.9415,0.00055,,0.001,4.2663627,
47.0,20.0,42.0,5000.0,678.0,16.142857,-59.0,-9.571428,,,1468.9415,0.00055,,0.001,4.2663627,
48.0,20.0,43.0,5000.0,698.0,16.232557,-59.0,-12.866667,,,1468.9415,0.00055,,0.001,4.2663627,
49.0,6.0,43.0,5000.0,704.0,16.372093,-45.0,-14.875,,,1468.9415,0.00055,,0.001,4.2663627,
50.0,17.0,43.0,5000.0,721.0,16.767443,64.0,-10.235294,,,1468.9415,0.00055,,0.001,4.2663627,
51.0,20.0,43.0,5000.0,741.0,17.232557,-59.0,-12.944445,,,1468.9415,0.00055,,0.001,4.2663627,
52.0,14.0,43.0,5000.0,755.0,17.55814,67.0,-8.736842,,,1468.9415,0.00055,,0.001,4.2663627,
53.0,20.0,44.0,5000.0,775.0,17.613636,-59.0,-11.25,,,1468.9415,0.00055,,0.001,4.2663627,
54.0,20.0,45.0,5000.0,795.0,17.666666,-59.0,-13.523809,,,1468.9415,0.00055,,0.001,4.2663627,
55.0,20.0,45.0,5000.0,815.0,18.11111,-59.0,-15.590909,,,1468.9415,0.00055,,0.001,4.2663627,
56.0,16.0,46.0,5000.0,831.0,18.065218,-55.0,-17.304348,,,1468.9415,0.00055,,0.001,4.2663627,
57.0,20.0,46.0,5000.0,851.0,18.5,-59.0,-19.041666,,,1468.9415,0.00055,,0.001,4.2663627,
58.0,20.0,46.0,5000.0,871.0,18.934782,-59.0,-20.64,,,1468.9415,0.00055,,0.001,4.2663627,
59.0,4.0,46.0,5000.0,875.0,19.02174,-43.0,-21.5,,,1468.9415,0.00055,,0.001,4.2663627,
60.0,20.0,46.0,5000.0,895.0,19.456522,-59.0,-22.88889,,,1468.9415,0.00055,,0.001,4.2663627,
61.0,14.0,47.0,5000.0,909.0,19.340425,-53.0,-23.964285,,,1468.9415,0.00055,,0.001,4.2663627,
62.0,20.0,47.0,5000.0,929.0,19.765957,-59.0,-25.172413,,,1468.9415,0.00055,,0.001,4.2663627,
63.0,20.0,47.0,5000.0,949.0,20.19149,-59.0,-26.3,,,1468.9415,0.00055,,0.001,4.2663627,
64.0,17.0,47.0,5000.0,966.0,20.553192,-56.0,-27.258064,,,1468.9415,0.00055,,0.001,4.2663627,
65.0,20.0,48.0,5000.0,986.0,20.541666,-59.0,-28.25,,,1468.9415,0.00055,,0.001,4.2663627,
66.0,10.0,48.0,5000.0,996.0,20.75,71.0,-25.242424,,,1468.9415,0.00055,,0.001,4.2663627,
67.0,1.0,48.0,5000.0,997.0,20.770834,80.0,-22.147058,,,1468.9415,0.00055,,0.001,4.2663627,
68.0,20.0,82.0,10000.0,1017.0,12.402439,-56.0,-23.114286,,,935.8976,0.00055,,0.001,3.9052534,
69.0,15.0,82.0,10000.0,1032.0,12.585366,-54.0,-23.972221,,,935.8976,0.00055,,0.001,3.9052534,
70.0,4.0,82.0,10000.0,1036.0,12.634147,77.0,-21.243244,,,935.8976,0.00055,,0.001,3.9052534,
71.0,8.0,82.0,10000.0,1044.0,12.731708,73.0,-18.763159,,,935.8976,0.00055,,0.001,3.9052534,
72.0,10.0,82.0,10000.0,1054.0,12.853659,-49.0,-19.538462,,,935.8976,0.00055,,0.001,3.9052534,
73.0,10.0,83.0,10000.0,1064.0,12.819277,71.0,-17.275,,,935.8976,0.00055,,0.001,3.9052534,
74.0,20.0,83.0,10000.0,1084.0,13.060241,-59.0,-18.292683,,,935.8976,0.00055,,0.001,3.9052534,
75.0,8.0,83.0,10000.0,1092.0,13.156627,-47.0,-18.97619,,,935.8976,0.00055,,0.001,3.9052534,
76.0,6.0,83.0,10000.0,1098.0,13.228915,75.0,-16.790697,,,935.8976,0.00055,,0.001,3.9052534,
77.0,20.0,83.0,10000.0,1118.0,13.469879,-59.0,-17.75,,,935.8976,0.00055,,0.001,3.9052534,
78.0,11.0,83.0,10000.0,1129.0,13.602409,70.0,-15.8,,,935.8976,0.00055,,0.001,3.9052534,
79.0,20.0,83.0,10000.0,1149.0,13.843373,-59.0,-16.73913,,,935.8976,0.00055,,0.001,3.9052534,
80.0,7.0,83.0,10000.0,1156.0,13.927711,74.0,-14.808511,,,935.8976,0.00055,,0.001,3.9052534,
81.0,5.0,83.0,10000.0,1161.0,13.987952,-44.0,-15.416667,,,935.8976,0.00055,,0.001,3.9052534,
82.0,20.0,83.0,10000.0,1181.0,14.228915,-59.0,-16.306122,,,935.8976,0.00055,,0.001,3.9052534,
83.0,14.0,83.0,10000.0,1195.0,14.397591,-53.0,-17.04,,,935.8976,0.00055,,0.001,3.9052534,
84.0,20.0,83.0,10000.0,1215.0,14.638555,-59.0,-17.862745,,,935.8976,0.00055,,0.001,3.9052534,
85.0,20.0,84.0,10000.0,1235.0,14.702381,-59.0,-18.653847,,,935.8976,0.00055,,0.001,3.9052534,
86.0,20.0,84.0,10000.0,1255.0,14.940476,-59.0,-19.415094,,,935.8976,0.00055,,0.001,3.9052534,
87.0,20.0,84.0,10000.0,1275.0,15.178572,-59.0,-20.148148,,,935.8976,0.00055,,0.001,3.9052534,
88.0,20.0,84.0,10000.0,1295.0,15.416667,-59.0,-20.854546,,,935.8976,0.00055,,0.001,3.9052534,
89.0,20.0,85.0,10000.0,1315.0,15.470589,-59.0,-21.535715,,,935.8976,0.00055,,0.001,3.9052534,
90.0,20.0,85.0,10000.0,1335.0,15.705882,-59.0,-22.192982,,,935.8976,0.00055,,0.001,3.9052534,
91.0,20.0,85.0,10000.0,1355.0,15.941176,-59.0,-22.827587,,,935.8976,0.00055,,0.001,3.9052534,
92.0,6.0,85.0,10000.0,1361.0,16.011765,75.0,-21.16949,,,935.8976,0.00055,,0.001,3.9052534,
93.0,2.0,85.0,10000.0,1363.0,16.035294,-41.0,-21.5,,,935.8976,0.00055,,0.001,3.9052534,
94.0,20.0,86.0,10000.0,1383.0,16.081396,-59.0,-22.114754,,,935.8976,0.00055,,0.001,3.9052534,
95.0,1.0,86.0,10000.0,1384.0,16.093023,-40.0,-22.403225,,,935.8976,0.00055,,0.001,3.9052534,
96.0,10.0,86.0,10000.0,1394.0,16.209303,71.0,-20.920635,,,935.8976,0.00055,,0.001,3.9052534,
97.0,20.0,86.0,10000.0,1414.0,16.44186,-59.0,-21.515625,,,935.8976,0.00055,,0.001,3.9052534,
98.0,5.0,86.0,10000.0,1419.0,16.5,76.0,-20.015385,,,935.8976,0.00055,,0.001,3.9052534,
99.0,14.0,86.0,10000.0,1433.0,16.66279,67.0,-18.69697,,,935.8976,0.00055,,0.001,3.9052534,
100.0,20.0,86.0,10000.0,1453.0,16.89535,-59.0,-19.298508,,,935.8976,0.00055,,0.001,3.9052534,
101.0,13.0,86.0,10000.0,1466.0,17.04651,-52.0,-19.779411,,,935.8976,0.00055,,0.001,3.9052534,
102.0,13.0,87.0,10000.0,1479.0,17.0,68.0,-18.507246,,,935.8976,0.00055,,0.001,3.9052534,
103.0,20.0,87.0,10000.0,1499.0,17.229885,-59.0,-19.085714,,,935.8976,0.00055,,0.001,3.9052534,
104.0,2.0,89.0,15000.0,1501.0,16.865168,-41.0,-19.394365,,,1134.1969,0.00055,,0.001,3.6946027,
105.0,20.0,89.0,15000.0,1521.0,17.089888,-59.0,-19.944445,,,1134.1969,0.00055,,0.001,3.6946027,
106.0,20.0,90.0,15000.0,1541.0,17.122223,-59.0,-20.479452,,,1134.1969,0.00055,,0.001,3.6946027,
107.0,2.0,90.0,15000.0,1543.0,17.144444,79.0,-19.135136,,,1134.1969,0.00055,,0.001,3.6946027,
108.0,20.0,90.0,15000.0,1563.0,17.366667,-59.0,-19.666666,,,1134.1969,0.00055,,0.001,3.6946027,
109.0,1.0,90.0,15000.0,1564.0,17.377777,-40.0,-19.93421,,,1134.1969,0.00055,,0.001,3.6946027,
110.0,1.0,90.0,15000.0,1565.0,17.38889,-40.0,-20.194805,,,1134.1969,0.00055,,0.001,3.6946027,
