epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,6.0,2500.0,221.0,36.833332,-59.0,-59.0,,,78.1496,0.001,0.09996022,,,
11.0,20.0,6.0,2500.0,241.0,40.166668,-59.0,-59.0,,,78.1496,0.001,0.09995662,,,
12.0,20.0,6.0,2500.0,261.0,43.5,-59.0,-59.0,,,78.1496,0.001,0.09995302,,,
13.0,20.0,6.0,2500.0,281.0,46.833332,-59.0,-59.0,,,78.1496,0.001,0.09994942,,,
14.0,20.0,6.0,2500.0,301.0,50.166668,-59.0,-59.0,,,78.1496,0.001,0.09994582,,,
15.0,20.0,6.0,2500.0,321.0,53.5,-59.0,-59.0,,,78.1496,0.001,0.09994222,,,
16.0,20.0,6.0,2500.0,341.0,56.833332,-59.0,-59.0,,,78.1496,0.001,0.09993862,,,
17.0,20.0,6.0,2500.0,361.0,60.166668,-59.0,-59.0,,,78.1496,0.001,0.09993502,,,
18.0,20.0,6.0,2500.0,381.0,63.5,-59.0,-59.0,,,78.1496,0.001,0.09993142,,,
19.0,20.0,7.0,2500.0,401.0,57.285713,-59.0,-59.0,,,78.1496,0.001,0.09992782,,,
20.0,20.0,9.0,5000.0,421.0,46.77778,-59.0,-59.0,,,68.27598,0.001,0.09992422,,,
21.0,20.0,9.0,5000.0,441.0,49.0,-59.0,-59.0,,,68.27598,0.001,0.09992062,,,
22.0,20.0,9.0,5000.0,461.0,51.22222,-59.0,-59.0,,,68.27598,0.001,0.09991702,,,
23.0,20.0,9.0,5000.0,481.0,53.444443,-59.0,-59.0,,,68.27598,0.001,0.09991342,,,
24.0,20.0,9.0,5000.0,501.0,55.666668,-59.0,-59.0,,,68.27598,0.001,0.09990982,,,
25.0,20.0,9.0,5000.0,521.0,57.88889,-59.0,-59.0,,,68.27598,0.001,0.09990622,,,
26.0,20.0,9.0,5000.0,541.0,60.11111,-59.0,-59.0,,,68.27598,0.001,0.09990262,,,
