epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,13.0,2500.0,205.0,15.769231,-393.8635,-393.8635,,,103.007675,0.001,0.0999631,,,
11.0,20.0,14.0,2500.0,225.0,16.071428,-188.3058,-291.08466,,,103.007675,0.001,0.0999595,,,
12.0,20.0,14.0,2500.0,245.0,17.5,-201.29851,-261.15594,,,103.007675,0.001,0.0999559,,,
13.0,20.0,14.0,2500.0,265.0,18.928572,-99.72964,-220.79936,,,103.007675,0.001,0.0999523,,,
14.0,20.0,14.0,2500.0,285.0,20.357143,-157.01283,-208.04207,,,103.007675,0.001,0.0999487,,,
15.0,20.0,14.0,2500.0,305.0,21.785715,-154.5139,-199.12071,,,103.007675,0.001,0.0999451,,,
16.0,20.0,15.0,2500.0,325.0,21.666666,-275.34576,-210.01001,,,103.007675,0.001,0.0999415,,,
17.0,20.0,15.0,2500.0,345.0,23.0,-179.90149,-206.24643,,,103.007675,0.001,0.0999379,,,
18.0,20.0,15.0,2500.0,365.0,24.333334,-134.71086,-198.29803,,,103.007675,0.001,0.0999343,,,
19.0,20.0,16.0,2500.0,385.0,24.0625,-150.99619,-193.56784,,,103.007675,0.001,0.0999307,,,
20.0,20.0,21.0,5000.0,405.0,19.285715,-110.9702,-186.05898,,,67.24982,0.001,0.0999271,,,
21.0,20.0,22.0,5000.0,425.0,19.318182,-85.61259,-177.68843,,,67.24982,0.001,0.0999235,,,
22.0,20.0,22.0,5000.0,445.0,20.227272,-126.1432,-173.72342,,,67.24982,0.001,0.0999199,,,
23.0,20.0,22.0,5000.0,465.0,21.136364,-348.0341,-186.1742,,,67.24982,0.001,0.0999163,,,
24.0,2.0,22.0,5000.0,467.0,21.227272,-49.63752,-177.07175,,,67.24982,0.001,0.09991594,,,
25.0,20.0,22.0,5000.0,487.0,22.136364,-114.7125,-173.17429,,,67.24982,0.001,0.09991234,,,
