epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,8.0,2500.0,221.0,27.625,-430.52313,-430.52313,,,93.96675,0.001,0.09996022,,,
11.0,20.0,9.0,2500.0,241.0,26.777779,-391.58765,-411.0554,,,93.96675,0.001,0.09995662,,,
12.0,20.0,9.0,2500.0,261.0,29.0,-407.04822,-409.71964,,,93.96675,0.001,0.09995302,,,
13.0,20.0,9.0,2500.0,281.0,31.222221,-294.5792,-380.93454,,,93.96675,0.001,0.09994942,,,
14.0,20.0,9.0,2500.0,301.0,33.444443,-282.4904,-361.2457,,,93.96675,0.001,0.09994582,,,
15.0,20.0,9.0,2500.0,321.0,35.666668,-336.95984,-357.1981,,,93.96675,0.001,0.09994222,,,
16.0,20.0,9.0,2500.0,341.0,37.88889,-528.92035,-381.72983,,,93.96675,0.001,0.09993862,,,
17.0,3.0,9.0,2500.0,344.0,38.22222,-74.75117,-343.35748,,,93.96675,0.001,0.09993808,,,
18.0,20.0,10.0,2500.0,364.0,36.4,-421.43005,-352.03223,,,93.96675,0.001,0.09993448,,,
19.0,20.0,10.0,2500.0,384.0,38.4,-82.55003,-325.084,,,93.96675,0.001,0.09993088,,,
20.0,20.0,17.0,5000.0,404.0,23.764706,-525.57324,-343.3103,,,72.724785,0.001,0.09992728,,,
21.0,20.0,17.0,5000.0,424.0,24.941177,-369.52777,-345.4951,,,72.724785,0.001,0.09992368,,,
22.0,20.0,17.0,5000.0,444.0,26.117647,-364.5337,-346.9596,,,72.724785,0.001,0.09992008,,,
23.0,3.0,17.0,5000.0,447.0,26.294117,-45.296787,-325.41226,,,72.724785,0.001,0.09991954,,,
24.0,20.0,18.0,5000.0,467.0,25.944445,-199.69992,-317.0314,,,72.724785,0.001,0.09991594,,,
25.0,20.0,18.0,5000.0,487.0,27.055555,-489.21002,-327.7926,,,72.724785,0.001,0.09991234,,,
26.0,20.0,18.0,5000.0,507.0,28.166666,-243.76335,-322.8497,,,72.724785,0.001,0.09990874,,,
27.0,20.0,18.0,5000.0,527.0,29.277779,-455.31876,-330.2091,,,72.724785,0.001,0.09990514,,,
28.0,20.0,18.0,5000.0,547.0,30.38889,-450.95242,-336.56403,,,72.724785,0.001,0.09990154,,,
29.0,20.0,19.0,5000.0,567.0,29.842106,-395.4035,-339.50598,,,72.724785,0.001,0.09989794,,,
30.0,20.0,19.0,5000.0,587.0,30.894737,-283.6213,-336.8448,,,72.724785,0.001,0.09989434,,,
31.0,20.0,26.0,7500.0,607.0,23.346153,-402.3165,-339.82077,,,62.901344,0.001,0.09989074,,,
32.0,20.0,26.0,7500.0,627.0,24.115385,-104.03884,-329.5694,,,62.901344,0.001,0.09988714,,,
33.0,20.0,26.0,7500.0,647.0,24.884615,-127.167336,-321.136,,,62.901344,0.001,0.09988354,,,
34.0,20.0,27.0,7500.0,667.0,24.703703,-286.20953,-319.73892,,,62.901344,0.001,0.09987994,,,
35.0,20.0,27.0,7500.0,687.0,25.444445,-82.27644,-310.60574,,,62.901344,0.001,0.09987634,,,
36.0,20.0,27.0,7500.0,707.0,26.185184,-275.20462,-309.2946,,,62.901344,0.001,0.09987274,,,
37.0,20.0,27.0,7500.0,727.0,26.925926,-323.55133,-309.80377,,,62.901344,0.001,0.09986914,,,
38.0,20.0,27.0,7500.0,747.0,27.666666,-349.07364,-311.1579,,,62.901344,0.001,0.09986554,,,
39.0,20.0,28.0,7500.0,767.0,27.392857,-347.23718,-312.36053,,,62.901344,0.001,0.09986194,,,
