epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,9.0,2500.0,221.0,24.555555,-312.57828,-312.57828,,,89.69638,0.001,0.09996022,,,
11.0,20.0,9.0,2500.0,241.0,26.777779,-283.93292,-298.2556,,,89.69638,0.001,0.09995662,,,
12.0,20.0,9.0,2500.0,261.0,29.0,-195.39496,-263.96872,,,89.69638,0.001,0.09995302,,,
13.0,20.0,9.0,2500.0,281.0,31.222221,-216.94534,-252.21289,,,89.69638,0.001,0.09994942,,,
14.0,20.0,9.0,2500.0,301.0,33.444443,-182.559,-238.2821,,,89.69638,0.001,0.09994582,,,
15.0,20.0,9.0,2500.0,321.0,35.666668,-102.01277,-215.57056,,,89.69638,0.001,0.09994222,,,
16.0,20.0,9.0,2500.0,341.0,37.88889,-210.75629,-214.88281,,,89.69638,0.001,0.09993862,,,
17.0,20.0,10.0,2500.0,361.0,36.1,-234.81656,-217.37453,,,89.69638,0.001,0.09993502,,,
18.0,20.0,10.0,2500.0,381.0,38.1,-199.49208,-215.38759,,,89.69638,0.001,0.09993142,,,
19.0,20.0,10.0,2500.0,401.0,40.1,-212.99452,-215.14828,,,89.69638,0.001,0.09992782,,,
20.0,20.0,17.0,5000.0,421.0,24.764706,-337.7961,-226.2981,,,63.413574,0.001,0.09992422,,,
21.0,20.0,17.0,5000.0,441.0,25.941177,-254.00343,-228.60687,,,63.413574,0.001,0.09992062,,,
22.0,20.0,18.0,5000.0,461.0,25.61111,-250.71048,-230.30714,,,63.413574,0.001,0.09991702,,,
23.0,20.0,18.0,5000.0,481.0,26.722221,-314.56885,-236.32584,,,63.413574,0.001,0.09991342,,,
24.0,20.0,18.0,5000.0,501.0,27.833334,-69.96594,-225.23518,,,63.413574,0.001,0.09990982,,,
25.0,20.0,18.0,5000.0,521.0,28.944445,-400.0171,-236.15904,,,63.413574,0.001,0.09990622,,,
26.0,20.0,18.0,5000.0,541.0,30.055555,-257.31262,-237.40338,,,63.413574,0.001,0.09990262,,,
27.0,20.0,18.0,5000.0,561.0,31.166666,-304.59192,-241.13606,,,63.413574,0.001,0.09989902,,,
28.0,20.0,19.0,5000.0,581.0,30.578947,-333.04782,-245.97353,,,63.413574,0.001,0.09989542,,,
29.0,20.0,19.0,5000.0,601.0,31.631578,-152.89653,-241.31967,,,63.413574,0.001,0.09989182,,,
30.0,20.0,26.0,7500.0,621.0,23.884615,-120.95802,-235.58817,,,63.810936,0.001,0.09988822,,,
31.0,20.0,26.0,7500.0,641.0,24.653847,-474.01117,-246.42558,,,63.810936,0.001,0.09988462,,,
32.0,20.0,27.0,7500.0,661.0,24.481482,-498.21835,-257.37308,,,63.810936,0.001,0.09988102,,,
33.0,20.0,27.0,7500.0,681.0,25.222221,-341.33057,-260.8713,,,63.810936,0.001,0.09987742,,,
34.0,20.0,27.0,7500.0,701.0,25.962963,-405.36697,-266.65115,,,63.810936,0.001,0.09987382,,,
35.0,20.0,27.0,7500.0,721.0,26.703703,-366.937,-270.5083,,,63.810936,0.001,0.09987022,,,
36.0,20.0,27.0,7500.0,741.0,27.444445,-398.3666,-275.2438,,,63.810936,0.001,0.09986662,,,
37.0,20.0,28.0,7500.0,761.0,27.178572,-417.07654,-280.30927,,,63.810936,0.001,0.09986302,,,
38.0,20.0,28.0,7500.0,781.0,27.892857,-340.1025,-282.3711,,,63.810936,0.001,0.09985942,,,
39.0,20.0,28.0,7500.0,801.0,28.607143,-471.64456,-288.6802,,,63.810936,0.001,0.09985582,,,
40.0,20.0,35.0,10000.0,821.0,23.457144,-227.10707,-286.694,,,71.22498,0.001,0.09985222,,,
41.0,20.0,35.0,10000.0,841.0,24.028572,-404.1702,-290.36508,,,71.22498,0.001,0.09984862,,,
42.0,20.0,36.0,10000.0,861.0,23.916666,-312.70807,-291.04214,,,71.22498,0.001,0.09984502,,,
43.0,20.0,36.0,10000.0,881.0,24.472221,-283.4821,-290.8198,,,71.22498,0.001,0.09984142,,,
44.0,20.0,36.0,10000.0,901.0,25.027779,-314.24658,-291.4891,,,71.22498,0.001,0.09983782,,,
45.0,20.0,36.0,10000.0,921.0,25.583334,-217.49135,-289.43362,,,71.22498,0.001,0.09983422,,,
46.0,20.0,36.0,10000.0,941.0,26.13889,-309.04193,-289.96356,,,71.22498,0.001,0.09983062,,,
47.0,20.0,36.0,10000.0,961.0,26.694445,-107.66906,-285.16635,,,71.22498,0.001,0.09982702,,,
48.0,20.0,37.0,10000.0,981.0,26.513514,-468.43417,-289.86554,,,71.22498,0.001,0.09982342,,,
49.0,20.0,60.0,10000.0,1001.0,16.683332,-42.193325,-283.67374,,,71.22498,0.001,0.09981982,,,
50.0,20.0,66.0,12500.0,1021.0,15.469697,-188.50964,-281.35266,,,62.308895,0.001,0.09981622,,,
51.0,20.0,66.0,12500.0,1041.0,15.772727,-385.234,-283.82602,,,62.308895,0.001,0.09981262,,,
52.0,20.0,66.0,12500.0,1061.0,16.075758,-262.63736,-283.33328,,,62.308895,0.001,0.09980902,,,
53.0,20.0,67.0,12500.0,1081.0,16.134329,-247.77116,-282.52505,,,62.308895,0.001,0.09980542,,,
54.0,20.0,67.0,12500.0,1101.0,16.432837,-329.15964,-283.56137,,,62.308895,0.001,0.09980182,,,
55.0,20.0,68.0,12500.0,1121.0,16.485294,-227.61942,-282.34525,,,62.308895,0.001,0.09979822,,,
56.0,20.0,68.0,12500.0,1141.0,16.779411,-383.13986,-284.4898,,,62.308895,0.001,0.09979462,,,
57.0,20.0,68.0,12500.0,1161.0,17.07353,-410.9277,-287.12393,,,62.308895,0.001,0.09979102,,,
58.0,20.0,68.0,12500.0,1181.0,17.367647,-278.7387,-286.9528,,,62.308895,0.001,0.09978742,,,
59.0,20.0,68.0,12500.0,1201.0,17.661764,-322.77585,-287.66925,,,62.308895,0.001,0.09978382,,,
60.0,20.0,75.0,15000.0,1221.0,16.28,-191.72533,-285.788,,,62.594456,0.001,0.09978022,,,
61.0,20.0,75.0,15000.0,1241.0,16.546667,-205.72276,-284.24826,,,62.594456,0.001,0.09977662,,,
62.0,20.0,75.0,15000.0,1261.0,16.813334,-227.56384,-283.17874,,,62.594456,0.001,0.09977302,,,
63.0,20.0,76.0,15000.0,1281.0,16.855263,-197.40665,-281.59036,,,62.594456,0.001,0.09976942,,,
64.0,20.0,76.0,15000.0,1301.0,17.118422,-131.79546,-278.86682,,,62.594456,0.001,0.09976582,,,
65.0,20.0,76.0,15000.0,1321.0,17.381578,-145.40862,-276.48367,,,62.594456,0.001,0.09976222,,,
66.0,20.0,76.0,15000.0,1341.0,17.644737,-243.8204,-275.91064,,,62.594456,0.001,0.09975862,,,
67.0,20.0,77.0,15000.0,1361.0,17.675325,-313.9539,-276.56656,,,62.594456,0.001,0.09975502,,,
68.0,1.0,77.0,15000.0,1362.0,17.688313,78.37253,-270.55066,,,62.594456,0.001,0.09975484,,,
69.0,20.0,77.0,15000.0,1382.0,17.948051,-173.1218,-268.92685,,,62.594456,0.001,0.09975124,,,
70.0,20.0,84.0,17500.0,1402.0,16.690475,-191.85063,-267.6633,,,70.2017,0.001,0.09974764,,,
71.0,20.0,84.0,17500.0,1422.0,16.928572,-221.36804,-266.9166,,,70.2017,0.001,0.09974404,,,
72.0,20.0,84.0,17500.0,1442.0,17.166666,-452.65668,-269.86484,,,70.2017,0.001,0.09974044,,,
73.0,20.0,85.0,17500.0,1462.0,17.2,-76.71118,-266.8468,,,70.2017,0.001,0.09973684,,,
74.0,20.0,85.0,17500.0,1482.0,17.435293,-234.95486,-266.35617,,,70.2017,0.001,0.09973324,,,
75.0,20.0,85.0,17500.0,1502.0,17.670588,-436.36536,-268.93207,,,70.2017,0.001,0.09972964,,,
76.0,20.0,85.0,17500.0,1522.0,17.905882,-94.000824,-266.32114,,,70.2017,0.001,0.09972604,,,
77.0,20.0,85.0,17500.0,1542.0,18.141176,-245.4895,-266.0148,,,70.2017,0.001,0.09972244,,,
78.0,20.0,85.0,17500.0,1562.0,18.37647,-297.6486,-266.47324,,,70.2017,0.001,0.09971884,,,
79.0,20.0,86.0,17500.0,1582.0,18.39535,-425.29642,-268.74216,,,70.2017,0.001,0.09971524,,,
80.0,20.0,92.0,20000.0,1602.0,17.413044,-200.92557,-267.787,,,66.93611,0.001,0.09971164,,,
81.0,20.0,92.0,20000.0,1622.0,17.630434,-125.42476,-265.80972,,,66.93611,0.001,0.09970804,,,
82.0,20.0,93.0,20000.0,1642.0,17.655914,-172.63051,-264.53333,,,66.93611,0.001,0.09970444,,,
83.0,20.0,93.0,20000.0,1662.0,17.870968,-351.73694,-265.71173,,,66.93611,0.001,0.09970084,,,
84.0,20.0,93.0,20000.0,1682.0,18.086021,-144.04074,-264.08945,,,66.93611,0.001,0.09969724,,,
85.0,20.0,93.0,20000.0,1702.0,18.301075,-249.56348,-263.89835,,,66.93611,0.001,0.09969364,,,
86.0,20.0,93.0,20000.0,1722.0,18.516129,-81.77576,-261.5331,,,66.93611,0.001,0.09969004,,,
87.0,20.0,94.0,20000.0,1742.0,18.531916,-233.22673,-261.1702,,,66.93611,0.001,0.09968644,,,
88.0,20.0,94.0,20000.0,1762.0,18.74468,-408.52643,-263.0355,,,66.93611,0.001,0.09968284,,,
89.0,20.0,95.0,20000.0,1782.0,18.757895,-389.79175,-264.61993,,,66.93611,0.001,0.09967924,,,
90.0,20.0,104.0,22500.0,1802.0,17.326923,-340.03098,-265.55093,,,65.85089,0.001,0.09967564,,,
91.0,20.0,104.0,22500.0,1822.0,17.51923,-82.20226,-263.31497,,,65.85089,0.001,0.09967204,,,
92.0,20.0,104.0,22500.0,1842.0,17.711538,-213.20767,-262.71127,,,65.85089,0.001,0.09966844,,,
93.0,20.0,105.0,22500.0,1862.0,17.733334,-229.65118,-262.3177,,,65.85089,0.001,0.09966484,,,
