epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,13.0,2500.0,221.0,17.0,-358.06287,-358.06287,,,95.325905,0.001,0.09996022,,,
11.0,20.0,14.0,2500.0,241.0,17.214285,-181.65413,-269.8585,,,95.325905,0.001,0.09995662,,,
12.0,20.0,14.0,2500.0,261.0,18.642857,-216.41974,-252.04558,,,95.325905,0.001,0.09995302,,,
13.0,20.0,14.0,2500.0,281.0,20.071428,-99.78865,-213.98134,,,95.325905,0.001,0.09994942,,,
14.0,20.0,14.0,2500.0,301.0,21.5,-222.12955,-215.611,,,95.325905,0.001,0.09994582,,,
15.0,20.0,15.0,2500.0,321.0,21.4,-237.3819,-219.23946,,,95.325905,0.001,0.09994222,,,
16.0,20.0,15.0,2500.0,341.0,22.733334,-258.99054,-224.91818,,,95.325905,0.001,0.09993862,,,
17.0,20.0,15.0,2500.0,361.0,24.066668,-261.0985,-229.44073,,,95.325905,0.001,0.09993502,,,
18.0,20.0,15.0,2500.0,381.0,25.4,-162.58597,-222.01242,,,95.325905,0.001,0.09993142,,,
19.0,20.0,16.0,2500.0,401.0,25.0625,-177.41551,-217.55273,,,95.325905,0.001,0.09992782,,,
20.0,20.0,21.0,5000.0,421.0,20.047619,-171.72668,-213.38672,,,69.002815,0.001,0.09992422,,,
21.0,20.0,22.0,5000.0,441.0,20.045454,-312.875,-221.67741,,,69.002815,0.001,0.09992062,,,
22.0,20.0,22.0,5000.0,461.0,20.954546,-136.50018,-215.12532,,,69.002815,0.001,0.09991702,,,
23.0,20.0,22.0,5000.0,481.0,21.863636,-129.5971,-209.01616,,,69.002815,0.001,0.09991342,,,
24.0,20.0,22.0,5000.0,501.0,22.772728,-195.3938,-208.108,,,69.002815,0.001,0.09990982,,,
25.0,20.0,22.0,5000.0,521.0,23.681818,-151.14278,-204.54768,,,69.002815,0.001,0.09990622,,,
