epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
33.0,20.0,74.0,2500.0,512.0,6.918919,-59.0,-59.0,,,1275.536,0.00055,,0.001,3.9113955,
34.0,20.0,74.0,2500.0,532.0,7.189189,-59.0,-59.0,,,1275.536,0.00055,,0.001,3.9113955,
35.0,3.0,75.0,2500.0,535.0,7.133333,78.0,-13.333333,,,1275.536,0.00055,,0.001,3.9113955,
36.0,3.0,75.0,2500.0,538.0,7.173333,-42.0,-20.5,,,1275.536,0.00055,,0.001,3.9113955,
37.0,6.0,75.0,2500.0,544.0,7.2533336,75.0,-1.4,,,1275.536,0.00055,,0.001,3.9113955,
38.0,20.0,75.0,2500.0,564.0,7.52,-59.0,-11.0,,,1275.536,0.00055,,0.001,3.9113955,
39.0,17.0,75.0,2500.0,581.0,7.7466664,-56.0,-17.428572,,,1275.536,0.00055,,0.001,3.9113955,
40.0,16.0,76.0,2500.0,597.0,7.855263,-55.0,-22.125,,,1275.536,0.00055,,0.001,3.9113955,
41.0,20.0,77.0,2500.0,617.0,8.012987,-59.0,-26.222221,,,1275.536,0.00055,,0.001,3.9113955,
42.0,16.0,77.0,2500.0,633.0,8.220779,65.0,-17.1,,,1275.536,0.00055,,0.001,3.9113955,
43.0,5.0,77.0,2500.0,638.0,8.285714,-44.0,-19.545454,,,1275.536,0.00055,,0.001,3.9113955,
44.0,20.0,78.0,2500.0,658.0,8.435898,-59.0,-22.833334,,,1275.536,0.00055,,0.001,3.9113955,
45.0,12.0,78.0,2500.0,670.0,8.589744,-51.0,-25.0,,,1275.536,0.00055,,0.001,3.9113955,
46.0,20.0,79.0,2500.0,690.0,8.734178,-59.0,-27.428572,,,1275.536,0.00055,,0.001,3.9113955,
47.0,16.0,79.0,2500.0,706.0,8.936708,-55.0,-29.266666,,,1275.536,0.00055,,0.001,3.9113955,
48.0,19.0,80.0,2500.0,725.0,9.0625,-58.0,-31.0625,,,1275.536,0.00055,,0.001,3.9113955,
49.0,8.0,80.0,2500.0,733.0,9.1625,73.0,-24.941177,,,1275.536,0.00055,,0.001,3.9113955,
50.0,20.0,81.0,2500.0,753.0,9.296296,-59.0,-26.833334,,,1275.536,0.00055,,0.001,3.9113955,
51.0,13.0,81.0,2500.0,766.0,9.45679,-52.0,-28.157894,,,1275.536,0.00055,,0.001,3.9113955,
52.0,11.0,81.0,2500.0,777.0,9.592592,70.0,-23.25,,,1275.536,0.00055,,0.001,3.9113955,
53.0,20.0,82.0,2500.0,797.0,9.719512,-59.0,-24.952381,,,1275.536,0.00055,,0.001,3.9113955,
54.0,20.0,84.0,2500.0,817.0,9.726191,-59.0,-26.5,,,1275.536,0.00055,,0.001,3.9113955,
55.0,20.0,85.0,2500.0,837.0,9.847059,-59.0,-27.913044,,,1275.536,0.00055,,0.001,3.9113955,
56.0,20.0,85.0,2500.0,857.0,10.082353,-59.0,-29.208334,,,1275.536,0.00055,,0.001,3.9113955,
57.0,9.0,85.0,2500.0,866.0,10.188235,72.0,-25.16,,,1275.536,0.00055,,0.001,3.9113955,
58.0,20.0,85.0,2500.0,886.0,10.42353,-59.0,-26.461538,,,1275.536,0.00055,,0.001,3.9113955,
59.0,20.0,85.0,2500.0,906.0,10.658824,-59.0,-27.666666,,,1275.536,0.00055,,0.001,3.9113955,
60.0,20.0,86.0,2500.0,926.0,10.767442,-59.0,-28.785715,,,1275.536,0.00055,,0.001,3.9113955,
61.0,20.0,86.0,2500.0,946.0,11.0,-59.0,-29.827587,,,1275.536,0.00055,,0.001,3.9113955,
62.0,5.0,86.0,2500.0,951.0,11.05814,76.0,-26.3,,,1275.536,0.00055,,0.001,3.9113955,
63.0,7.0,87.0,2500.0,958.0,11.011495,74.0,-23.064516,,,1275.536,0.00055,,0.001,3.9113955,
64.0,6.0,87.0,2500.0,964.0,11.08046,75.0,-20.0,,,1275.536,0.00055,,0.001,3.9113955,
65.0,6.0,87.0,2500.0,970.0,11.1494255,-45.0,-20.757576,,,1275.536,0.00055,,0.001,3.9113955,
66.0,11.0,87.0,2500.0,981.0,11.275862,70.0,-18.088236,,,1275.536,0.00055,,0.001,3.9113955,
67.0,3.0,87.0,2500.0,984.0,11.310345,78.0,-15.342857,,,1275.536,0.00055,,0.001,3.9113955,
68.0,20.0,116.0,5000.0,1004.0,8.655172,-43.0,-16.11111,,,1166.1611,0.00055,,0.001,4.08218,
69.0,20.0,117.0,5000.0,1024.0,8.752137,-59.0,-17.27027,,,1166.1611,0.00055,,0.001,4.08218,
70.0,13.0,117.0,5000.0,1037.0,8.863248,68.0,-15.026316,,,1166.1611,0.00055,,0.001,4.08218,
71.0,9.0,117.0,5000.0,1046.0,8.940171,-48.0,-15.871795,,,1166.1611,0.00055,,0.001,4.08218,
72.0,11.0,117.0,5000.0,1057.0,9.034188,-50.0,-16.725,,,1166.1611,0.00055,,0.001,4.08218,
73.0,19.0,118.0,5000.0,1076.0,9.118644,62.0,-14.804878,,,1166.1611,0.00055,,0.001,4.08218,
74.0,20.0,118.0,5000.0,1096.0,9.288136,-59.0,-15.857142,,,1166.1611,0.00055,,0.001,4.08218,
75.0,11.0,118.0,5000.0,1107.0,9.381356,-50.0,-16.651163,,,1166.1611,0.00055,,0.001,4.08218,
76.0,6.0,118.0,5000.0,1113.0,9.432203,75.0,-14.568182,,,1166.1611,0.00055,,0.001,4.08218,
77.0,4.0,118.0,5000.0,1117.0,9.466102,-43.0,-15.2,,,1166.1611,0.00055,,0.001,4.08218,
78.0,8.0,118.0,5000.0,1125.0,9.533898,-47.0,-15.891304,,,1166.1611,0.00055,,0.001,4.08218,
79.0,20.0,119.0,5000.0,1145.0,9.621849,-59.0,-16.80851,,,1166.1611,0.00055,,0.001,4.08218,
80.0,5.0,119.0,5000.0,1150.0,9.663865,76.0,-14.875,,,1166.1611,0.00055,,0.001,4.08218,
81.0,20.0,119.0,5000.0,1170.0,9.831933,-59.0,-15.77551,,,1166.1611,0.00055,,0.001,4.08218,
82.0,16.0,119.0,5000.0,1186.0,9.966387,65.0,-14.16,,,1166.1611,0.00055,,0.001,4.08218,
83.0,20.0,120.0,5000.0,1206.0,10.05,-59.0,-15.039216,,,1166.1611,0.00055,,0.001,4.08218,
84.0,2.0,120.0,5000.0,1208.0,10.066667,79.0,-13.230769,,,1166.1611,0.00055,,0.001,4.08218,
85.0,20.0,120.0,5000.0,1228.0,10.233334,-59.0,-14.094339,,,1166.1611,0.00055,,0.001,4.08218,
86.0,20.0,120.0,5000.0,1248.0,10.4,-59.0,-14.925926,,,1166.1611,0.00055,,0.001,4.08218,
87.0,20.0,120.0,5000.0,1268.0,10.566667,-59.0,-15.727273,,,1166.1611,0.00055,,0.001,4.08218,
88.0,14.0,121.0,5000.0,1282.0,10.595041,67.0,-14.25,,,1166.1611,0.00055,,0.001,4.08218,
89.0,20.0,122.0,5000.0,1302.0,10.672132,-59.0,-15.035088,,,1166.1611,0.00055,,0.001,4.08218,
90.0,20.0,122.0,5000.0,1322.0,10.836065,-59.0,-15.793103,,,1166.1611,0.00055,,0.001,4.08218,
91.0,20.0,122.0,5000.0,1342.0,11.0,-59.0,-16.525423,,,1166.1611,0.00055,,0.001,4.08218,
92.0,8.0,122.0,5000.0,1350.0,11.065574,73.0,-15.033334,,,1166.1611,0.00055,,0.001,4.08218,
93.0,5.0,122.0,5000.0,1355.0,11.106558,-44.0,-15.508197,,,1166.1611,0.00055,,0.001,4.08218,
94.0,20.0,123.0,5000.0,1375.0,11.178862,-59.0,-16.209677,,,1166.1611,0.00055,,0.001,4.08218,
95.0,1.0,123.0,5000.0,1376.0,11.186992,-40.0,-16.587301,,,1166.1611,0.00055,,0.001,4.08218,
96.0,3.0,123.0,5000.0,1379.0,11.211382,78.0,-15.109375,,,1166.1611,0.00055,,0.001,4.08218,
97.0,11.0,123.0,5000.0,1390.0,11.300813,70.0,-13.8,,,1166.1611,0.00055,,0.001,4.08218,
98.0,17.0,123.0,5000.0,1407.0,11.439024,64.0,-12.621212,,,1166.1611,0.00055,,0.001,4.08218,
99.0,12.0,123.0,5000.0,1419.0,11.536586,69.0,-11.402985,,,1166.1611,0.00055,,0.001,4.08218,
100.0,20.0,124.0,5000.0,1439.0,11.604838,-59.0,-12.1029415,,,1166.1611,0.00055,,0.001,4.08218,
101.0,19.0,124.0,5000.0,1458.0,11.758064,62.0,-11.028986,,,1166.1611,0.00055,,0.001,4.08218,
102.0,20.0,124.0,5000.0,1478.0,11.919354,-59.0,-11.714286,,,1166.1611,0.00055,,0.001,4.08218,
103.0,6.0,124.0,5000.0,1484.0,11.967742,-45.0,-12.183099,,,1166.1611,0.00055,,0.001,4.08218,
104.0,4.0,124.0,5000.0,1488.0,12.0,77.0,-10.944445,,,1166.1611,0.00055,,0.001,4.08218,
105.0,19.0,127.0,7500.0,1507.0,11.866141,62.0,-9.945206,,,1411.4132,0.00055,,0.001,3.8961892,
106.0,13.0,128.0,7500.0,1520.0,11.875,68.0,-8.8918915,,,1411.4132,0.00055,,0.001,3.8961892,
107.0,11.0,128.0,7500.0,1531.0,11.9609375,70.0,-7.84,,,1411.4132,0.00055,,0.001,3.8961892,
108.0,20.0,128.0,7500.0,1551.0,12.1171875,-59.0,-8.513158,,,1411.4132,0.00055,,0.001,3.8961892,
109.0,20.0,129.0,7500.0,1571.0,12.178294,-59.0,-9.168831,,,1411.4132,0.00055,,0.001,3.8961892,
110.0,20.0,130.0,7500.0,1591.0,12.2384615,-59.0,-9.807693,,,1411.4132,0.00055,,0.001,3.8961892,
111.0,20.0,130.0,7500.0,1611.0,12.392307,-59.0,-10.43038,,,1411.4132,0.00055,,0.001,3.8961892,
112.0,20.0,130.0,7500.0,1631.0,12.546154,-59.0,-11.0375,,,1411.4132,0.00055,,0.001,3.8961892,
113.0,3.0,130.0,7500.0,1634.0,12.569231,78.0,-9.9382715,,,1411.4132,0.00055,,0.001,3.8961892,
114.0,19.0,131.0,7500.0,1653.0,12.61832,-58.0,-10.52439,,,1411.4132,0.00055,,0.001,3.8961892,
115.0,14.0,131.0,7500.0,1667.0,12.725191,67.0,-9.590362,,,1411.4132,0.00055,,0.001,3.8961892,
116.0,2.0,131.0,7500.0,1669.0,12.7404585,-41.0,-9.964286,,,1411.4132,0.00055,,0.001,3.8961892,
117.0,20.0,132.0,7500.0,1689.0,12.795455,-59.0,-10.541177,,,1411.4132,0.00055,,0.001,3.8961892,
118.0,1.0,132.0,7500.0,1690.0,12.80303,-40.0,-10.883721,,,1411.4132,0.00055,,0.001,3.8961892,
119.0,3.0,132.0,7500.0,1693.0,12.825758,-42.0,-11.24138,,,1411.4132,0.00055,,0.001,3.8961892,
120.0,20.0,132.0,7500.0,1713.0,12.977273,-59.0,-11.784091,,,1411.4132,0.00055,,0.001,3.8961892,
121.0,2.0,132.0,7500.0,1715.0,12.992424,-41.0,-12.11236,,,1411.4132,0.00055,,0.001,3.8961892,
122.0,12.0,132.0,7500.0,1727.0,13.083333,69.0,-11.211111,,,1411.4132,0.00055,,0.001,3.8961892,
123.0,8.0,132.0,7500.0,1735.0,13.143939,73.0,-10.285714,,,1411.4132,0.00055,,0.001,3.8961892,
124.0,8.0,132.0,7500.0,1743.0,13.204545,73.0,-9.380435,,,1411.4132,0.00055,,0.001,3.8961892,
125.0,14.0,132.0,7500.0,1757.0,13.310606,67.0,-8.55914,,,1411.4132,0.00055,,0.001,3.8961892,
126.0,18.0,133.0,7500.0,1775.0,13.345864,63.0,-7.7978725,,,1411.4132,0.00055,,0.001,3.8961892,
127.0,20.0,133.0,7500.0,1795.0,13.496241,-59.0,-8.336843,,,1411.4132,0.00055,,0.001,3.8961892,
128.0,20.0,134.0,7500.0,1815.0,13.544776,-59.0,-8.864583,,,1411.4132,0.00055,,0.001,3.8961892,
129.0,17.0,134.0,7500.0,1832.0,13.671641,-56.0,-9.350515,,,1411.4132,0.00055,,0.001,3.8961892,
130.0,20.0,134.0,7500.0,1852.0,13.820895,-59.0,-9.857142,,,1411.4132,0.00055,,0.001,3.8961892,
131.0,20.0,134.0,7500.0,1872.0,13.970149,-59.0,-10.353536,,,1411.4132,0.00055,,0.001,3.8961892,
132.0,20.0,135.0,7500.0,1892.0,14.014814,-59.0,-10.84,,,1411.4132,0.00055,,0.001,3.8961892,
133.0,1.0,135.0,7500.0,1893.0,14.0222225,-40.0,-10.65,,,1411.4132,0.00055,,0.001,3.8961892,
134.0,20.0,135.0,7500.0,1913.0,14.17037,-59.0,-10.65,,,1411.4132,0.00055,,0.001,3.8961892,
135.0,20.0,135.0,7500.0,1933.0,14.318519,-59.0,-12.02,,,1411.4132,0.00055,,0.001,3.8961892,
136.0,7.0,136.0,7500.0,1940.0,14.264706,74.0,-10.86,,,1411.4132,0.00055,,0.001,3.8961892,
137.0,20.0,137.0,7500.0,1960.0,14.306569,-59.0,-12.2,,,1411.4132,0.00055,,0.001,3.8961892,
138.0,1.0,137.0,7500.0,1961.0,14.3138685,-40.0,-12.01,,,1411.4132,0.00055,,0.001,3.8961892,
139.0,20.0,137.0,7500.0,1981.0,14.459854,-59.0,-12.04,,,1411.4132,0.00055,,0.001,3.8961892,
140.0,20.0,168.0,10000.0,2001.0,11.910714,-40.0,-11.89,,,1094.5044,0.00055,,0.001,3.927589,
141.0,11.0,168.0,10000.0,2012.0,11.976191,70.0,-10.6,,,1094.5044,0.00055,,0.001,3.927589,
142.0,20.0,168.0,10000.0,2032.0,12.095238,-59.0,-11.84,,,1094.5044,0.00055,,0.001,3.927589,
143.0,1.0,168.0,10000.0,2033.0,12.101191,80.0,-10.6,,,1094.5044,0.00055,,0.001,3.927589,
144.0,6.0,168.0,10000.0,2039.0,12.136905,-45.0,-10.46,,,1094.5044,0.00055,,0.001,3.927589,
145.0,10.0,168.0,10000.0,2049.0,12.196428,-49.0,-10.44,,,1094.5044,0.00055,,0.001,3.927589,
146.0,14.0,169.0,10000.0,2063.0,12.207101,67.0,-9.18,,,1094.5044,0.00055,,0.001,3.927589,
147.0,17.0,169.0,10000.0,2080.0,12.307693,-56.0,-9.19,,,1094.5044,0.00055,,0.001,3.927589,
148.0,7.0,169.0,10000.0,2087.0,12.3491125,-46.0,-9.07,,,1094.5044,0.00055,,0.001,3.927589,
149.0,20.0,170.0,10000.0,2107.0,12.394117,-59.0,-10.39,,,1094.5044,0.00055,,0.001,3.927589,
150.0,3.0,170.0,10000.0,2110.0,12.411765,78.0,-9.02,,,1094.5044,0.00055,,0.001,3.927589,
151.0,20.0,171.0,10000.0,2130.0,12.4561405,-59.0,-9.09,,,1094.5044,0.00055,,0.001,3.927589,
152.0,10.0,171.0,10000.0,2140.0,12.51462,-49.0,-10.28,,,1094.5044,0.00055,,0.001,3.927589,
153.0,20.0,171.0,10000.0,2160.0,12.631579,-59.0,-10.28,,,1094.5044,0.00055,,0.001,3.927589,
154.0,19.0,171.0,10000.0,2179.0,12.74269,62.0,-9.07,,,1094.5044,0.00055,,0.001,3.927589,
155.0,20.0,172.0,10000.0,2199.0,12.7848835,-59.0,-9.07,,,1094.5044,0.00055,,0.001,3.927589,
156.0,2.0,172.0,10000.0,2201.0,12.796512,-41.0,-8.89,,,1094.5044,0.00055,,0.001,3.927589,
157.0,20.0,173.0,10000.0,2221.0,12.83815,-59.0,-10.2,,,1094.5044,0.00055,,0.001,3.927589,
158.0,1.0,173.0,10000.0,2222.0,12.84393,-40.0,-10.01,,,1094.5044,0.00055,,0.001,3.927589,
159.0,20.0,173.0,10000.0,2242.0,12.9595375,-59.0,-10.01,,,1094.5044,0.00055,,0.001,3.927589,
160.0,6.0,173.0,10000.0,2248.0,12.99422,75.0,-8.67,,,1094.5044,0.00055,,0.001,3.927589,
161.0,8.0,173.0,10000.0,2256.0,13.0404625,73.0,-7.35,,,1094.5044,0.00055,,0.001,3.927589,
162.0,20.0,173.0,10000.0,2276.0,13.15607,-59.0,-8.7,,,1094.5044,0.00055,,0.001,3.927589,
163.0,20.0,174.0,10000.0,2296.0,13.195402,-59.0,-10.03,,,1094.5044,0.00055,,0.001,3.927589,
164.0,10.0,174.0,10000.0,2306.0,13.252873,71.0,-10.07,,,1094.5044,0.00055,,0.001,3.927589,
165.0,1.0,174.0,10000.0,2307.0,13.25862,-40.0,-10.02,,,1094.5044,0.00055,,0.001,3.927589,
166.0,16.0,174.0,10000.0,2323.0,13.3505745,-55.0,-11.27,,,1094.5044,0.00055,,0.001,3.927589,
167.0,11.0,174.0,10000.0,2334.0,13.413794,-50.0,-12.55,,,1094.5044,0.00055,,0.001,3.927589,
168.0,20.0,174.0,10000.0,2354.0,13.528735,-59.0,-12.71,,,1094.5044,0.00055,,0.001,3.927589,
169.0,19.0,175.0,10000.0,2373.0,13.56,-58.0,-12.7,,,1094.5044,0.00055,,0.001,3.927589,
170.0,20.0,175.0,10000.0,2393.0,13.674286,-59.0,-13.97,,,1094.5044,0.00055,,0.001,3.927589,
171.0,20.0,175.0,10000.0,2413.0,13.788571,-59.0,-14.08,,,1094.5044,0.00055,,0.001,3.927589,
172.0,20.0,175.0,10000.0,2433.0,13.902857,-59.0,-14.17,,,1094.5044,0.00055,,0.001,3.927589,
173.0,6.0,176.0,10000.0,2439.0,13.857955,-45.0,-15.24,,,1094.5044,0.00055,,0.001,3.927589,
174.0,20.0,176.0,10000.0,2459.0,13.971591,-59.0,-15.24,,,1094.5044,0.00055,,0.001,3.927589,
175.0,12.0,176.0,10000.0,2471.0,14.039773,69.0,-14.05,,,1094.5044,0.00055,,0.001,3.927589,
176.0,20.0,176.0,10000.0,2491.0,14.153409,-59.0,-15.39,,,1094.5044,0.00055,,0.001,3.927589,
177.0,4.0,176.0,10000.0,2495.0,14.176136,-43.0,-15.39,,,1094.5044,0.00055,,0.001,3.927589,
178.0,20.0,179.0,12500.0,2515.0,14.05028,-59.0,-15.51,,,886.1278,0.00055,,0.001,4.2743397,
179.0,3.0,179.0,12500.0,2518.0,14.0670395,78.0,-14.14,,,886.1278,0.00055,,0.001,4.2743397,
180.0,20.0,179.0,12500.0,2538.0,14.178771,-59.0,-15.49,,,886.1278,0.00055,,0.001,4.2743397,
181.0,20.0,180.0,12500.0,2558.0,14.211111,-59.0,-15.49,,,886.1278,0.00055,,0.001,4.2743397,
