epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,2.0,2500.0,221.0,110.5,-59.0,-59.0,,,77.784325,0.001,0.09996022,,,
11.0,20.0,2.0,2500.0,241.0,120.5,-59.0,-59.0,,,77.784325,0.001,0.09995662,,,
12.0,20.0,2.0,2500.0,261.0,130.5,-59.0,-59.0,,,77.784325,0.001,0.09995302,,,
13.0,20.0,2.0,2500.0,281.0,140.5,-59.0,-59.0,,,77.784325,0.001,0.09994942,,,
14.0,20.0,3.0,2500.0,301.0,100.333336,-59.0,-59.0,,,77.784325,0.001,0.09994582,,,
15.0,20.0,3.0,2500.0,321.0,107.0,-59.0,-59.0,,,77.784325,0.001,0.09994222,,,
16.0,20.0,3.0,2500.0,341.0,113.666664,-59.0,-59.0,,,77.784325,0.001,0.09993862,,,
17.0,20.0,3.0,2500.0,361.0,120.333336,-59.0,-59.0,,,77.784325,0.001,0.09993502,,,
18.0,20.0,3.0,2500.0,381.0,127.0,-59.0,-59.0,,,77.784325,0.001,0.09993142,,,
19.0,20.0,3.0,2500.0,401.0,133.66667,-59.0,-59.0,,,77.784325,0.001,0.09992782,,,
20.0,20.0,5.0,5000.0,421.0,84.2,-59.0,-59.0,,,66.97037,0.001,0.09992422,,,
21.0,20.0,5.0,5000.0,441.0,88.2,-59.0,-59.0,,,66.97037,0.001,0.09992062,,,
22.0,20.0,5.0,5000.0,461.0,92.2,-59.0,-59.0,,,66.97037,0.001,0.09991702,,,
23.0,20.0,5.0,5000.0,481.0,96.2,-59.0,-59.0,,,66.97037,0.001,0.09991342,,,
24.0,20.0,5.0,5000.0,501.0,100.2,-59.0,-59.0,,,66.97037,0.001,0.09990982,,,
25.0,20.0,5.0,5000.0,521.0,104.2,-59.0,-59.0,,,66.97037,0.001,0.09990622,,,
26.0,20.0,5.0,5000.0,541.0,108.2,-59.0,-59.0,,,66.97037,0.001,0.09990262,,,
27.0,20.0,5.0,5000.0,561.0,112.2,-59.0,-59.0,,,66.97037,0.001,0.09989902,,,
28.0,20.0,5.0,5000.0,581.0,116.2,-59.0,-59.0,,,66.97037,0.001,0.09989542,,,
29.0,20.0,5.0,5000.0,601.0,120.2,-59.0,-59.0,,,66.97037,0.001,0.09989182,,,
30.0,20.0,7.0,7500.0,621.0,88.71429,-59.0,-59.0,,,69.44494,0.001,0.09988822,,,
31.0,20.0,7.0,7500.0,641.0,91.57143,-59.0,-59.0,,,69.44494,0.001,0.09988462,,,
32.0,20.0,8.0,7500.0,661.0,82.625,-59.0,-59.0,,,69.44494,0.001,0.09988102,,,
33.0,20.0,8.0,7500.0,681.0,85.125,-59.0,-59.0,,,69.44494,0.001,0.09987742,,,
34.0,20.0,8.0,7500.0,701.0,87.625,-59.0,-59.0,,,69.44494,0.001,0.09987382,,,
35.0,20.0,8.0,7500.0,721.0,90.125,-59.0,-59.0,,,69.44494,0.001,0.09987022,,,
36.0,20.0,8.0,7500.0,741.0,92.625,-59.0,-59.0,,,69.44494,0.001,0.09986662,,,
37.0,20.0,8.0,7500.0,761.0,95.125,-59.0,-59.0,,,69.44494,0.001,0.09986302,,,
38.0,20.0,8.0,7500.0,781.0,97.625,-59.0,-59.0,,,69.44494,0.001,0.09985942,,,
39.0,20.0,8.0,7500.0,801.0,100.125,-59.0,-59.0,,,69.44494,0.001,0.09985582,,,
40.0,20.0,10.0,10000.0,821.0,82.1,-59.0,-59.0,,,75.400475,0.001,0.09985222,,,
41.0,20.0,10.0,10000.0,841.0,84.1,-59.0,-59.0,,,75.400475,0.001,0.09984862,,,
42.0,20.0,10.0,10000.0,861.0,86.1,-59.0,-59.0,,,75.400475,0.001,0.09984502,,,
43.0,20.0,10.0,10000.0,881.0,88.1,-59.0,-59.0,,,75.400475,0.001,0.09984142,,,
44.0,20.0,11.0,10000.0,901.0,81.90909,-59.0,-59.0,,,75.400475,0.001,0.09983782,,,
45.0,20.0,11.0,10000.0,921.0,83.72727,-59.0,-59.0,,,75.400475,0.001,0.09983422,,,
46.0,20.0,11.0,10000.0,941.0,85.545456,-59.0,-59.0,,,75.400475,0.001,0.09983062,,,
47.0,20.0,11.0,10000.0,961.0,87.36364,-59.0,-59.0,,,75.400475,0.001,0.09982702,,,
48.0,20.0,11.0,10000.0,981.0,89.181816,-59.0,-59.0,,,75.400475,0.001,0.09982342,,,
49.0,20.0,24.0,10000.0,1001.0,41.708332,-40.0,-58.525,,,75.400475,0.001,0.09981982,,,
50.0,20.0,26.0,12500.0,1021.0,39.26923,-59.0,-58.536587,,,70.57368,0.001,0.09981622,,,
51.0,20.0,26.0,12500.0,1041.0,40.03846,-59.0,-58.54762,,,70.57368,0.001,0.09981262,,,
52.0,20.0,26.0,12500.0,1061.0,40.807693,-59.0,-58.55814,,,70.57368,0.001,0.09980902,,,
53.0,20.0,27.0,12500.0,1081.0,40.037037,-59.0,-58.56818,,,70.57368,0.001,0.09980542,,,
54.0,20.0,27.0,12500.0,1101.0,40.77778,-59.0,-58.577778,,,70.57368,0.001,0.09980182,,,
55.0,20.0,28.0,12500.0,1121.0,40.035713,-59.0,-58.586956,,,70.57368,0.001,0.09979822,,,
56.0,20.0,28.0,12500.0,1141.0,40.75,-59.0,-58.595745,,,70.57368,0.001,0.09979462,,,
57.0,20.0,28.0,12500.0,1161.0,41.464287,-59.0,-58.604168,,,70.57368,0.001,0.09979102,,,
58.0,4.0,28.0,12500.0,1165.0,41.607143,-43.0,-58.285713,,,70.57368,0.001,0.0997903,,,
59.0,20.0,28.0,12500.0,1185.0,42.32143,-59.0,-58.3,,,70.57368,0.001,0.0997867,,,
60.0,20.0,30.0,15000.0,1205.0,40.166668,-59.0,-58.313725,,,72.970436,0.001,0.0997831,,,
61.0,20.0,30.0,15000.0,1225.0,40.833332,-59.0,-58.326923,,,72.970436,0.001,0.0997795,,,
62.0,20.0,30.0,15000.0,1245.0,41.5,-59.0,-58.339622,,,72.970436,0.001,0.0997759,,,
63.0,20.0,30.0,15000.0,1265.0,42.166668,-59.0,-58.351852,,,72.970436,0.001,0.0997723,,,
64.0,20.0,30.0,15000.0,1285.0,42.833332,-59.0,-58.363636,,,72.970436,0.001,0.0997687,,,
65.0,20.0,30.0,15000.0,1305.0,43.5,-59.0,-58.375,,,72.970436,0.001,0.0997651,,,
66.0,20.0,30.0,15000.0,1325.0,44.166668,-59.0,-58.385963,,,72.970436,0.001,0.0997615,,,
67.0,20.0,30.0,15000.0,1345.0,44.833332,-59.0,-58.396553,,,72.970436,0.001,0.0997579,,,
68.0,20.0,31.0,15000.0,1365.0,44.032257,-59.0,-58.40678,,,72.970436,0.001,0.0997543,,,
69.0,20.0,31.0,15000.0,1385.0,44.677418,-59.0,-58.416668,,,72.970436,0.001,0.0997507,,,
70.0,20.0,32.0,17500.0,1405.0,43.90625,-59.0,-58.42623,,,69.83613,0.001,0.0997471,,,
71.0,20.0,32.0,17500.0,1425.0,44.53125,-59.0,-58.435482,,,69.83613,0.001,0.0997435,,,
72.0,20.0,32.0,17500.0,1445.0,45.15625,-59.0,-58.444443,,,69.83613,0.001,0.0997399,,,
73.0,20.0,33.0,17500.0,1465.0,44.39394,-59.0,-58.453125,,,69.83613,0.001,0.0997363,,,
74.0,20.0,33.0,17500.0,1485.0,45.0,-59.0,-58.46154,,,69.83613,0.001,0.0997327,,,
75.0,20.0,33.0,17500.0,1505.0,45.60606,-59.0,-58.469696,,,69.83613,0.001,0.0997291,,,
76.0,20.0,33.0,17500.0,1525.0,46.21212,-59.0,-58.47761,,,69.83613,0.001,0.0997255,,,
77.0,20.0,33.0,17500.0,1545.0,46.81818,-59.0,-58.485294,,,69.83613,0.001,0.0997219,,,
78.0,20.0,33.0,17500.0,1565.0,47.424244,-59.0,-58.492752,,,69.83613,0.001,0.0997183,,,
79.0,20.0,33.0,17500.0,1585.0,48.030304,-59.0,-58.5,,,69.83613,0.001,0.0997147,,,
80.0,20.0,35.0,20000.0,1605.0,45.857143,-59.0,-58.507042,,,72.01826,0.001,0.0997111,,,
81.0,20.0,35.0,20000.0,1625.0,46.42857,-59.0,-58.51389,,,72.01826,0.001,0.0997075,,,
82.0,20.0,35.0,20000.0,1645.0,47.0,-59.0,-58.52055,,,72.01826,0.001,0.0997039,,,
83.0,20.0,35.0,20000.0,1665.0,47.57143,-59.0,-58.527027,,,72.01826,0.001,0.0997003,,,
84.0,20.0,35.0,20000.0,1685.0,48.142857,-59.0,-58.533333,,,72.01826,0.001,0.0996967,,,
85.0,20.0,35.0,20000.0,1705.0,48.714287,-59.0,-58.539474,,,72.01826,0.001,0.0996931,,,
86.0,20.0,35.0,20000.0,1725.0,49.285713,-59.0,-58.545456,,,72.01826,0.001,0.0996895,,,
87.0,20.0,35.0,20000.0,1745.0,49.857143,-59.0,-58.55128,,,72.01826,0.001,0.0996859,,,
88.0,20.0,36.0,20000.0,1765.0,49.02778,-59.0,-58.55696,,,72.01826,0.001,0.0996823,,,
89.0,20.0,36.0,20000.0,1785.0,49.583332,-59.0,-58.5625,,,72.01826,0.001,0.0996787,,,
90.0,20.0,37.0,22500.0,1805.0,48.783783,-59.0,-58.5679,,,75.585,0.001,0.0996751,,,
91.0,20.0,38.0,22500.0,1825.0,48.026318,-59.0,-58.57317,,,75.585,0.001,0.0996715,,,
92.0,20.0,38.0,22500.0,1845.0,48.55263,-59.0,-58.578312,,,75.585,0.001,0.0996679,,,
93.0,20.0,38.0,22500.0,1865.0,49.07895,-59.0,-58.583332,,,75.585,0.001,0.0996643,,,
94.0,20.0,38.0,22500.0,1885.0,49.605263,-59.0,-58.588234,,,75.585,0.001,0.0996607,,,
95.0,2.0,38.0,22500.0,1887.0,49.657894,-41.0,-58.38372,,,75.585,0.001,0.09966034,,,
96.0,4.0,38.0,22500.0,1891.0,49.763157,77.0,-56.827587,,,75.585,0.001,0.09965962,,,
97.0,1.0,38.0,22500.0,1892.0,49.789474,-40.0,-56.636364,,,75.585,0.001,0.09965944,,,
98.0,20.0,38.0,22500.0,1912.0,50.31579,-59.0,-56.66292,,,75.585,0.001,0.09965584,,,
99.0,2.0,38.0,22500.0,1914.0,50.36842,-41.0,-56.488888,,,75.585,0.001,0.09965548,,,
100.0,20.0,38.0,22500.0,1934.0,50.894737,-59.0,-56.516483,,,75.585,0.001,0.09965188,,,
101.0,20.0,38.0,22500.0,1954.0,51.42105,-59.0,-56.54348,,,75.585,0.001,0.09964828,,,
102.0,20.0,38.0,22500.0,1974.0,51.94737,-59.0,-56.569893,,,75.585,0.001,0.09964468,,,
103.0,20.0,39.0,22500.0,1994.0,51.128204,-59.0,-56.595745,,,75.585,0.001,0.09964108,,,
104.0,20.0,51.0,25000.0,2014.0,39.490196,-53.0,-56.557896,,,80.33588,0.001,0.09963748,,,
105.0,20.0,51.0,25000.0,2034.0,39.882355,-59.0,-56.583332,,,80.33588,0.001,0.09963388,,,
106.0,20.0,51.0,25000.0,2054.0,40.27451,-59.0,-56.608246,,,80.33588,0.001,0.09963028,,,
107.0,20.0,51.0,25000.0,2074.0,40.666668,-59.0,-56.632652,,,80.33588,0.001,0.09962668,,,
108.0,20.0,51.0,25000.0,2094.0,41.058823,-59.0,-56.656567,,,80.33588,0.001,0.09962308,,,
109.0,20.0,51.0,25000.0,2114.0,41.45098,-59.0,-56.68,,,80.33588,0.001,0.09961948,,,
110.0,20.0,51.0,25000.0,2134.0,41.843136,-59.0,-56.68,,,80.33588,0.001,0.09961588,,,
111.0,20.0,51.0,25000.0,2154.0,42.235294,-59.0,-56.68,,,80.33588,0.001,0.09961228,,,
112.0,20.0,52.0,25000.0,2174.0,41.807693,-59.0,-56.68,,,80.33588,0.001,0.09960868,,,
113.0,20.0,52.0,25000.0,2194.0,42.192307,-59.0,-56.68,,,80.33588,0.001,0.09960508,,,
114.0,20.0,53.0,27500.0,2214.0,41.773586,-59.0,-56.68,,,79.1351,0.001,0.09960148,,,
115.0,20.0,53.0,27500.0,2234.0,42.150944,-59.0,-56.68,,,79.1351,0.001,0.09959788,,,
116.0,20.0,54.0,27500.0,2254.0,41.74074,-59.0,-56.68,,,79.1351,0.001,0.09959428,,,
117.0,5.0,54.0,27500.0,2259.0,41.833332,76.0,-55.33,,,79.1351,0.001,0.09959338,,,
118.0,20.0,54.0,27500.0,2279.0,42.203705,-59.0,-55.33,,,79.1351,0.001,0.09958978,,,
119.0,20.0,55.0,27500.0,2299.0,41.8,-59.0,-55.33,,,79.1351,0.001,0.09958618,,,
120.0,20.0,55.0,27500.0,2319.0,42.163635,-59.0,-55.33,,,79.1351,0.001,0.09958258,,,
121.0,20.0,55.0,27500.0,2339.0,42.52727,-59.0,-55.33,,,79.1351,0.001,0.09957898,,,
122.0,20.0,55.0,27500.0,2359.0,42.890907,-59.0,-55.33,,,79.1351,0.001,0.09957538,,,
123.0,20.0,55.0,27500.0,2379.0,43.254547,-59.0,-55.33,,,79.1351,0.001,0.09957178,,,
124.0,20.0,55.0,27500.0,2399.0,43.618183,-59.0,-55.33,,,79.1351,0.001,0.09956818,,,
125.0,20.0,57.0,30000.0,2419.0,42.438595,-59.0,-55.33,,,86.95372,0.001,0.09956458,,,
126.0,20.0,57.0,30000.0,2439.0,42.789474,-59.0,-55.33,,,86.95372,0.001,0.09956098,,,
127.0,20.0,57.0,30000.0,2459.0,43.14035,-59.0,-55.33,,,86.95372,0.001,0.09955738,,,
128.0,20.0,57.0,30000.0,2479.0,43.491226,-59.0,-55.33,,,86.95372,0.001,0.09955378,,,
129.0,20.0,57.0,30000.0,2499.0,43.842106,-59.0,-55.33,,,86.95372,0.001,0.09955018,,,
130.0,20.0,57.0,30000.0,2519.0,44.19298,-59.0,-55.33,,,86.95372,0.001,0.09954658,,,
131.0,20.0,57.0,30000.0,2539.0,44.54386,-59.0,-55.33,,,86.95372,0.001,0.09954298,,,
132.0,20.0,57.0,30000.0,2559.0,44.894737,-59.0,-55.33,,,86.95372,0.001,0.09953938,,,
133.0,20.0,57.0,30000.0,2579.0,45.245613,-59.0,-55.33,,,86.95372,0.001,0.09953578,,,
134.0,20.0,58.0,30000.0,2599.0,44.810345,-59.0,-55.33,,,86.95372,0.001,0.09953218,,,
135.0,20.0,60.0,32500.0,2619.0,43.65,-59.0,-55.33,,,78.57496,0.001,0.09952858,,,
136.0,20.0,60.0,32500.0,2639.0,43.983334,-59.0,-55.33,,,78.57496,0.001,0.09952498,,,
137.0,20.0,60.0,32500.0,2659.0,44.316666,-59.0,-55.33,,,78.57496,0.001,0.09952138,,,
138.0,20.0,60.0,32500.0,2679.0,44.65,-59.0,-55.33,,,78.57496,0.001,0.09951778,,,
139.0,20.0,60.0,32500.0,2699.0,44.983334,-59.0,-55.33,,,78.57496,0.001,0.09951418,,,
140.0,20.0,60.0,32500.0,2719.0,45.316666,-59.0,-55.33,,,78.57496,0.001,0.09951058,,,
141.0,20.0,61.0,32500.0,2739.0,44.901638,-59.0,-55.33,,,78.57496,0.001,0.09950698,,,
142.0,20.0,61.0,32500.0,2759.0,45.229507,-59.0,-55.33,,,78.57496,0.001,0.09950338,,,
143.0,20.0,61.0,32500.0,2779.0,45.557377,-59.0,-55.33,,,78.57496,0.001,0.09949978,,,
144.0,20.0,61.0,32500.0,2799.0,45.885246,-59.0,-55.33,,,78.57496,0.001,0.09949618,,,
145.0,20.0,63.0,35000.0,2819.0,44.746033,-59.0,-55.33,,,79.49438,0.001,0.09949258,,,
146.0,20.0,63.0,35000.0,2839.0,45.06349,-59.0,-55.33,,,79.49438,0.001,0.09948898,,,
