epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,3.0,2500.0,221.0,73.666664,-59.0,-59.0,,,79.80101,0.001,0.09996022,,,
11.0,20.0,3.0,2500.0,241.0,80.333336,-59.0,-59.0,,,79.80101,0.001,0.09995662,,,
12.0,20.0,3.0,2500.0,261.0,87.0,-59.0,-59.0,,,79.80101,0.001,0.09995302,,,
13.0,20.0,3.0,2500.0,281.0,93.666664,-59.0,-59.0,,,79.80101,0.001,0.09994942,,,
14.0,20.0,3.0,2500.0,301.0,100.333336,-59.0,-59.0,,,79.80101,0.001,0.09994582,,,
15.0,20.0,3.0,2500.0,321.0,107.0,-59.0,-59.0,,,79.80101,0.001,0.09994222,,,
16.0,20.0,3.0,2500.0,341.0,113.666664,-59.0,-59.0,,,79.80101,0.001,0.09993862,,,
17.0,20.0,3.0,2500.0,361.0,120.333336,-59.0,-59.0,,,79.80101,0.001,0.09993502,,,
18.0,20.0,3.0,2500.0,381.0,127.0,-59.0,-59.0,,,79.80101,0.001,0.09993142,,,
19.0,20.0,3.0,2500.0,401.0,133.66667,-59.0,-59.0,,,79.80101,0.001,0.09992782,,,
20.0,20.0,5.0,5000.0,421.0,84.2,-59.0,-59.0,,,69.21467,0.001,0.09992422,,,
21.0,20.0,5.0,5000.0,441.0,88.2,-59.0,-59.0,,,69.21467,0.001,0.09992062,,,
22.0,20.0,5.0,5000.0,461.0,92.2,-59.0,-59.0,,,69.21467,0.001,0.09991702,,,
23.0,20.0,5.0,5000.0,481.0,96.2,-59.0,-59.0,,,69.21467,0.001,0.09991342,,,
24.0,20.0,5.0,5000.0,501.0,100.2,-59.0,-59.0,,,69.21467,0.001,0.09990982,,,
25.0,20.0,5.0,5000.0,521.0,104.2,-59.0,-59.0,,,69.21467,0.001,0.09990622,,,
26.0,20.0,6.0,5000.0,541.0,90.166664,-59.0,-59.0,,,69.21467,0.001,0.09990262,,,
27.0,20.0,6.0,5000.0,561.0,93.5,-59.0,-59.0,,,69.21467,0.001,0.09989902,,,
28.0,7.0,6.0,5000.0,568.0,94.666664,74.0,-52.0,,,69.21467,0.001,0.09989776,,,
29.0,20.0,6.0,5000.0,588.0,98.0,-59.0,-52.35,,,69.21467,0.001,0.09989416,,,
30.0,20.0,8.0,7500.0,608.0,76.0,-59.0,-52.666668,,,70.60839,0.001,0.09989056,,,
31.0,20.0,8.0,7500.0,628.0,78.5,-59.0,-52.954544,,,70.60839,0.001,0.09988696,,,
32.0,20.0,8.0,7500.0,648.0,81.0,-59.0,-53.217392,,,70.60839,0.001,0.09988336,,,
33.0,20.0,8.0,7500.0,668.0,83.5,-59.0,-53.458332,,,70.60839,0.001,0.09987976,,,
34.0,20.0,8.0,7500.0,688.0,86.0,-59.0,-53.68,,,70.60839,0.001,0.09987616,,,
35.0,1.0,8.0,7500.0,689.0,86.125,80.0,-48.53846,,,70.60839,0.001,0.09987598,,,
36.0,20.0,8.0,7500.0,709.0,88.625,-59.0,-48.925926,,,70.60839,0.001,0.09987238,,,
37.0,20.0,9.0,7500.0,729.0,81.0,-59.0,-49.285713,,,70.60839,0.001,0.09986878,,,
38.0,20.0,9.0,7500.0,749.0,83.22222,-59.0,-49.62069,,,70.60839,0.001,0.09986518,,,
39.0,20.0,9.0,7500.0,769.0,85.44444,-59.0,-49.933334,,,70.60839,0.001,0.09986158,,,
40.0,20.0,9.0,7500.0,789.0,87.666664,-59.0,-50.225807,,,70.60839,0.001,0.09985798,,,
41.0,20.0,11.0,10000.0,809.0,73.545456,-59.0,-50.5,,,92.348656,0.001,0.09985438,,,
42.0,20.0,11.0,10000.0,829.0,75.36364,-59.0,-50.757576,,,92.348656,0.001,0.09985078,,,
43.0,20.0,11.0,10000.0,849.0,77.181816,-59.0,-51.0,,,92.348656,0.001,0.09984718,,,
44.0,20.0,11.0,10000.0,869.0,79.0,-59.0,-51.228573,,,92.348656,0.001,0.09984358,,,
45.0,20.0,11.0,10000.0,889.0,80.818184,-59.0,-51.444443,,,92.348656,0.001,0.09983998,,,
46.0,20.0,11.0,10000.0,909.0,82.63636,-59.0,-51.648647,,,92.348656,0.001,0.09983638,,,
47.0,20.0,12.0,10000.0,929.0,77.416664,-59.0,-51.842106,,,92.348656,0.001,0.09983278,,,
48.0,20.0,12.0,10000.0,949.0,79.083336,-59.0,-52.025642,,,92.348656,0.001,0.09982918,,,
49.0,1.0,12.0,10000.0,950.0,79.166664,80.0,-48.725,,,92.348656,0.001,0.099829,,,
50.0,20.0,12.0,10000.0,970.0,80.833336,-59.0,-48.97561,,,92.348656,0.001,0.0998254,,,
51.0,20.0,12.0,10000.0,990.0,82.5,-59.0,-49.214287,,,92.348656,0.001,0.0998218,,,
52.0,20.0,27.0,12500.0,1010.0,37.407406,-49.0,-49.2093,,,92.81889,0.001,0.0998182,,,
53.0,20.0,28.0,12500.0,1030.0,36.785713,-59.0,-49.43182,,,92.81889,0.001,0.0998146,,,
54.0,20.0,28.0,12500.0,1050.0,37.5,-59.0,-49.644444,,,92.81889,0.001,0.099811,,,
55.0,20.0,28.0,12500.0,1070.0,38.214287,-59.0,-49.847828,,,92.81889,0.001,0.0998074,,,
56.0,20.0,28.0,12500.0,1090.0,38.92857,-59.0,-50.042553,,,92.81889,0.001,0.0998038,,,
57.0,20.0,28.0,12500.0,1110.0,39.642857,-59.0,-50.229168,,,92.81889,0.001,0.0998002,,,
58.0,20.0,28.0,12500.0,1130.0,40.357143,-59.0,-50.408165,,,92.81889,0.001,0.0997966,,,
59.0,20.0,29.0,12500.0,1150.0,39.655174,-59.0,-50.58,,,92.81889,0.001,0.099793,,,
60.0,20.0,29.0,12500.0,1170.0,40.344826,-59.0,-50.7451,,,92.81889,0.001,0.0997894,,,
61.0,20.0,29.0,12500.0,1190.0,41.03448,-59.0,-50.903847,,,92.81889,0.001,0.0997858,,,
62.0,20.0,30.0,15000.0,1210.0,40.333332,-59.0,-51.056602,,,88.59439,0.001,0.0997822,,,
63.0,20.0,31.0,15000.0,1230.0,39.677418,-59.0,-51.203705,,,88.59439,0.001,0.0997786,,,
64.0,20.0,31.0,15000.0,1250.0,40.322582,-59.0,-51.345455,,,88.59439,0.001,0.099775,,,
65.0,20.0,31.0,15000.0,1270.0,40.967743,-59.0,-51.482143,,,88.59439,0.001,0.0997714,,,
66.0,20.0,31.0,15000.0,1290.0,41.612904,-59.0,-51.614037,,,88.59439,0.001,0.0997678,,,
67.0,20.0,31.0,15000.0,1310.0,42.258064,-59.0,-51.74138,,,88.59439,0.001,0.0997642,,,
68.0,20.0,31.0,15000.0,1330.0,42.903225,-59.0,-51.864407,,,88.59439,0.001,0.0997606,,,
69.0,20.0,31.0,15000.0,1350.0,43.548386,-59.0,-51.983334,,,88.59439,0.001,0.099757,,,
70.0,20.0,31.0,15000.0,1370.0,44.19355,-59.0,-52.098362,,,88.59439,0.001,0.0997534,,,
71.0,20.0,31.0,15000.0,1390.0,44.83871,-59.0,-52.20968,,,88.59439,0.001,0.0997498,,,
72.0,20.0,33.0,17500.0,1410.0,42.727272,-59.0,-52.31746,,,84.22258,0.001,0.0997462,,,
73.0,20.0,33.0,17500.0,1430.0,43.333332,-59.0,-52.421875,,,84.22258,0.001,0.0997426,,,
74.0,20.0,33.0,17500.0,1450.0,43.939392,-59.0,-52.523075,,,84.22258,0.001,0.099739,,,
75.0,20.0,33.0,17500.0,1470.0,44.545456,-59.0,-52.621212,,,84.22258,0.001,0.0997354,,,
76.0,2.0,33.0,17500.0,1472.0,44.60606,79.0,-50.656715,,,84.22258,0.001,0.09973504,,,
77.0,20.0,34.0,17500.0,1492.0,43.882355,-59.0,-50.77941,,,84.22258,0.001,0.09973144,,,
78.0,20.0,34.0,17500.0,1512.0,44.47059,-59.0,-50.898552,,,84.22258,0.001,0.09972784,,,
79.0,20.0,34.0,17500.0,1532.0,45.058823,-59.0,-51.014286,,,84.22258,0.001,0.09972424,,,
80.0,20.0,34.0,17500.0,1552.0,45.64706,-59.0,-51.126762,,,84.22258,0.001,0.09972064,,,
81.0,20.0,34.0,17500.0,1572.0,46.235294,-59.0,-51.23611,,,84.22258,0.001,0.09971704,,,
