epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,3.0,12.0,2500.0,204.0,17.0,78.0,78.0,,,79.63269,0.001,0.09996328,,,
11.0,20.0,12.0,2500.0,224.0,18.666666,-59.0,9.5,,,79.63269,0.001,0.09995968,,,
12.0,20.0,12.0,2500.0,244.0,20.333334,-59.0,-13.333333,,,79.63269,0.001,0.09995608,,,
13.0,20.0,12.0,2500.0,264.0,22.0,-59.0,-24.75,,,79.63269,0.001,0.09995248,,,
14.0,20.0,12.0,2500.0,284.0,23.666666,-59.0,-31.6,,,79.63269,0.001,0.09994888,,,
15.0,20.0,13.0,2500.0,304.0,23.384615,-59.0,-36.166668,,,79.63269,0.001,0.09994528,,,
16.0,20.0,13.0,2500.0,324.0,24.923077,-59.0,-39.42857,,,79.63269,0.001,0.09994168,,,
17.0,20.0,13.0,2500.0,344.0,26.461538,-59.0,-41.875,,,79.63269,0.001,0.09993808,,,
18.0,20.0,13.0,2500.0,364.0,28.0,-59.0,-43.77778,,,79.63269,0.001,0.09993448,,,
19.0,20.0,13.0,2500.0,384.0,29.538462,-59.0,-45.3,,,79.63269,0.001,0.09993088,,,
20.0,20.0,15.0,5000.0,404.0,26.933332,-59.0,-46.545456,,,84.32864,0.001,0.09992728,,,
21.0,20.0,15.0,5000.0,424.0,28.266666,-59.0,-47.583332,,,84.32864,0.001,0.09992368,,,
22.0,20.0,15.0,5000.0,444.0,29.6,-59.0,-48.46154,,,84.32864,0.001,0.09992008,,,
23.0,20.0,16.0,5000.0,464.0,29.0,-59.0,-49.214287,,,84.32864,0.001,0.09991648,,,
24.0,20.0,16.0,5000.0,484.0,30.25,-59.0,-49.866665,,,84.32864,0.001,0.09991288,,,
25.0,20.0,16.0,5000.0,504.0,31.5,-59.0,-50.4375,,,84.32864,0.001,0.09990928,,,
26.0,20.0,16.0,5000.0,524.0,32.75,-59.0,-50.941177,,,84.32864,0.001,0.09990568,,,
27.0,20.0,16.0,5000.0,544.0,34.0,-59.0,-51.38889,,,84.32864,0.001,0.09990208,,,
28.0,3.0,16.0,5000.0,547.0,34.1875,78.0,-44.57895,,,84.32864,0.001,0.09990154,,,
29.0,20.0,16.0,5000.0,567.0,35.4375,-59.0,-45.3,,,84.32864,0.001,0.09989794,,,
30.0,20.0,17.0,5000.0,587.0,34.52941,-59.0,-45.95238,,,84.32864,0.001,0.09989434,,,
31.0,20.0,19.0,7500.0,607.0,31.947369,-59.0,-46.545456,,,88.19072,0.001,0.09989074,,,
32.0,20.0,19.0,7500.0,627.0,33.0,-59.0,-47.086956,,,88.19072,0.001,0.09988714,,,
33.0,20.0,19.0,7500.0,647.0,34.05263,-59.0,-47.583332,,,88.19072,0.001,0.09988354,,,
34.0,20.0,19.0,7500.0,667.0,35.105263,-59.0,-48.04,,,88.19072,0.001,0.09987994,,,
35.0,20.0,19.0,7500.0,687.0,36.157894,-59.0,-48.46154,,,88.19072,0.001,0.09987634,,,
36.0,20.0,19.0,7500.0,707.0,37.210526,-59.0,-48.851852,,,88.19072,0.001,0.09987274,,,
37.0,20.0,20.0,7500.0,727.0,36.35,-59.0,-49.214287,,,88.19072,0.001,0.09986914,,,
38.0,20.0,20.0,7500.0,747.0,37.35,-59.0,-49.551723,,,88.19072,0.001,0.09986554,,,
39.0,20.0,20.0,7500.0,767.0,38.35,-59.0,-49.866665,,,88.19072,0.001,0.09986194,,,
40.0,20.0,20.0,7500.0,787.0,39.35,-59.0,-50.16129,,,88.19072,0.001,0.09985834,,,
41.0,20.0,23.0,10000.0,807.0,35.086956,-59.0,-50.4375,,,79.02633,0.001,0.09985474,,,
42.0,20.0,23.0,10000.0,827.0,35.95652,-59.0,-50.696968,,,79.02633,0.001,0.09985114,,,
43.0,20.0,23.0,10000.0,847.0,36.826088,-59.0,-50.941177,,,79.02633,0.001,0.09984754,,,
44.0,20.0,23.0,10000.0,867.0,37.695652,-59.0,-51.17143,,,79.02633,0.001,0.09984394,,,
45.0,20.0,23.0,10000.0,887.0,38.565216,-59.0,-51.38889,,,79.02633,0.001,0.09984034,,,
46.0,20.0,23.0,10000.0,907.0,39.434784,-59.0,-51.594593,,,79.02633,0.001,0.09983674,,,
47.0,20.0,23.0,10000.0,927.0,40.304348,-59.0,-51.789474,,,79.02633,0.001,0.09983314,,,
48.0,20.0,24.0,10000.0,947.0,39.458332,-59.0,-51.974358,,,79.02633,0.001,0.09982954,,,
49.0,1.0,24.0,10000.0,948.0,39.5,80.0,-48.675,,,79.02633,0.001,0.09982936,,,
50.0,20.0,24.0,10000.0,968.0,40.333332,-59.0,-48.92683,,,79.02633,0.001,0.09982576,,,
51.0,20.0,24.0,10000.0,988.0,41.166668,-59.0,-49.166668,,,79.02633,0.001,0.09982216,,,
52.0,20.0,39.0,12500.0,1008.0,25.846153,-47.0,-49.11628,,,84.95578,0.001,0.09981856,,,
53.0,20.0,40.0,12500.0,1028.0,25.7,-59.0,-49.340908,,,84.95578,0.001,0.09981496,,,
54.0,20.0,40.0,12500.0,1048.0,26.2,-59.0,-49.555557,,,84.95578,0.001,0.09981136,,,
55.0,20.0,41.0,12500.0,1068.0,26.04878,-59.0,-49.760868,,,84.95578,0.001,0.09980776,,,
56.0,20.0,41.0,12500.0,1088.0,26.536585,-59.0,-49.957447,,,84.95578,0.001,0.09980416,,,
57.0,20.0,41.0,12500.0,1108.0,27.024391,-59.0,-50.145832,,,84.95578,0.001,0.09980056,,,
58.0,20.0,41.0,12500.0,1128.0,27.512196,-59.0,-50.32653,,,84.95578,0.001,0.09979696,,,
59.0,20.0,41.0,12500.0,1148.0,28.0,-59.0,-50.5,,,84.95578,0.001,0.09979336,,,
60.0,20.0,41.0,12500.0,1168.0,28.487804,-59.0,-50.666668,,,84.95578,0.001,0.09978976,,,
61.0,20.0,41.0,12500.0,1188.0,28.975609,-59.0,-50.826923,,,84.95578,0.001,0.09978616,,,
62.0,20.0,43.0,15000.0,1208.0,28.093023,-59.0,-50.981133,,,134.3058,0.001,0.09978256,,,
63.0,20.0,43.0,15000.0,1228.0,28.55814,-59.0,-51.12963,,,134.3058,0.001,0.09977896,,,
64.0,20.0,44.0,15000.0,1248.0,28.363636,-59.0,-51.272728,,,134.3058,0.001,0.09977536,,,
65.0,20.0,44.0,15000.0,1268.0,28.818182,-59.0,-51.410713,,,134.3058,0.001,0.09977176,,,
66.0,20.0,44.0,15000.0,1288.0,29.272728,-59.0,-51.54386,,,134.3058,0.001,0.09976816,,,
67.0,20.0,44.0,15000.0,1308.0,29.727272,-59.0,-51.672413,,,134.3058,0.001,0.09976456,,,
68.0,20.0,44.0,15000.0,1328.0,30.181818,-59.0,-51.79661,,,134.3058,0.001,0.09976096,,,
69.0,20.0,44.0,15000.0,1348.0,30.636364,-59.0,-51.916668,,,134.3058,0.001,0.09975736,,,
70.0,20.0,44.0,15000.0,1368.0,31.09091,-59.0,-52.032787,,,134.3058,0.001,0.09975376,,,
71.0,20.0,44.0,15000.0,1388.0,31.545454,-59.0,-52.14516,,,134.3058,0.001,0.09975016,,,
72.0,20.0,47.0,17500.0,1408.0,29.957447,-59.0,-52.253967,,,120.26006,0.001,0.09974656,,,
73.0,20.0,47.0,17500.0,1428.0,30.382978,-59.0,-52.359375,,,120.26006,0.001,0.09974296,,,
74.0,20.0,47.0,17500.0,1448.0,30.80851,-59.0,-52.46154,,,120.26006,0.001,0.09973936,,,
75.0,20.0,47.0,17500.0,1468.0,31.234043,-59.0,-52.560608,,,120.26006,0.001,0.09973576,,,
76.0,20.0,47.0,17500.0,1488.0,31.659575,-59.0,-52.656715,,,120.26006,0.001,0.09973216,,,
77.0,20.0,47.0,17500.0,1508.0,32.085106,-59.0,-52.75,,,120.26006,0.001,0.09972856,,,
78.0,20.0,47.0,17500.0,1528.0,32.51064,-59.0,-52.84058,,,120.26006,0.001,0.09972496,,,
79.0,20.0,48.0,17500.0,1548.0,32.25,-59.0,-52.92857,,,120.26006,0.001,0.09972136,,,
80.0,20.0,48.0,17500.0,1568.0,32.666668,-59.0,-53.014084,,,120.26006,0.001,0.09971776,,,
81.0,20.0,48.0,17500.0,1588.0,33.083332,-59.0,-53.09722,,,120.26006,0.001,0.09971416,,,
82.0,20.0,50.0,20000.0,1608.0,32.16,-59.0,-53.17808,,,111.859566,0.001,0.09971056,,,
83.0,20.0,50.0,20000.0,1628.0,32.56,-59.0,-53.256756,,,111.859566,0.001,0.09970696,,,
84.0,20.0,50.0,20000.0,1648.0,32.96,-59.0,-53.333332,,,111.859566,0.001,0.09970336,,,
85.0,20.0,50.0,20000.0,1668.0,33.36,-59.0,-53.407894,,,111.859566,0.001,0.09969976,,,
86.0,20.0,50.0,20000.0,1688.0,33.76,-59.0,-53.48052,,,111.859566,0.001,0.09969616,,,
87.0,20.0,51.0,20000.0,1708.0,33.490196,-59.0,-53.55128,,,111.859566,0.001,0.09969256,,,
88.0,20.0,51.0,20000.0,1728.0,33.882355,-59.0,-53.620255,,,111.859566,0.001,0.09968896,,,
89.0,20.0,51.0,20000.0,1748.0,34.27451,-59.0,-53.6875,,,111.859566,0.001,0.09968536,,,
90.0,20.0,51.0,20000.0,1768.0,34.666668,-59.0,-53.753086,,,111.859566,0.001,0.09968176,,,
91.0,20.0,51.0,20000.0,1788.0,35.058823,-59.0,-53.817074,,,111.859566,0.001,0.09967816,,,
