epi,t,wall_t,opt_step,frame,fps,total_reward,avg_return,avg_len,avg_success,loss,lr,explore_var,entropy_coef,entropy,grad_norm
10.0,20.0,12.0,2500.0,221.0,18.416666,-59.0,-59.0,,,78.79909,0.001,0.09996022,,,
11.0,20.0,12.0,2500.0,241.0,20.083334,-59.0,-59.0,,,78.79909,0.001,0.09995662,,,
12.0,20.0,12.0,2500.0,261.0,21.75,-59.0,-59.0,,,78.79909,0.001,0.09995302,,,
13.0,20.0,12.0,2500.0,281.0,23.416666,-59.0,-59.0,,,78.79909,0.001,0.09994942,,,
14.0,20.0,12.0,2500.0,301.0,25.083334,-59.0,-59.0,,,78.79909,0.001,0.09994582,,,
15.0,20.0,12.0,2500.0,321.0,26.75,-59.0,-59.0,,,78.79909,0.001,0.09994222,,,
16.0,20.0,12.0,2500.0,341.0,28.416666,-59.0,-59.0,,,78.79909,0.001,0.09993862,,,
17.0,20.0,12.0,2500.0,361.0,30.083334,-59.0,-59.0,,,78.79909,0.001,0.09993502,,,
18.0,20.0,12.0,2500.0,381.0,31.75,-59.0,-59.0,,,78.79909,0.001,0.09993142,,,
19.0,20.0,13.0,2500.0,401.0,30.846153,-59.0,-59.0,,,78.79909,0.001,0.09992782,,,
20.0,20.0,15.0,5000.0,421.0,28.066668,-59.0,-59.0,,,72.54992,0.001,0.09992422,,,
21.0,20.0,15.0,5000.0,441.0,29.4,-59.0,-59.0,,,72.54992,0.001,0.09992062,,,
22.0,20.0,15.0,5000.0,461.0,30.733334,-59.0,-59.0,,,72.54992,0.001,0.09991702,,,
23.0,20.0,15.0,5000.0,481.0,32.066666,-59.0,-59.0,,,72.54992,0.001,0.09991342,,,
24.0,20.0,15.0,5000.0,501.0,33.4,-59.0,-59.0,,,72.54992,0.001,0.09990982,,,
25.0,20.0,15.0,5000.0,521.0,34.733334,-59.0,-59.0,,,72.54992,0.001,0.09990622,,,
26.0,20.0,16.0,5000.0,541.0,33.8125,-59.0,-59.0,,,72.54992,0.001,0.09990262,,,
27.0,20.0,16.0,5000.0,561.0,35.0625,-59.0,-59.0,,,72.54992,0.001,0.09989902,,,
28.0,20.0,16.0,5000.0,581.0,36.3125,-59.0,-59.0,,,72.54992,0.001,0.09989542,,,
29.0,20.0,16.0,5000.0,601.0,37.5625,-59.0,-59.0,,,72.54992,0.001,0.09989182,,,
30.0,20.0,19.0,7500.0,621.0,32.68421,-59.0,-59.0,,,68.85994,0.001,0.09988822,,,
31.0,20.0,19.0,7500.0,641.0,33.736843,-59.0,-59.0,,,68.85994,0.001,0.09988462,,,
32.0,20.0,19.0,7500.0,661.0,34.789474,-59.0,-59.0,,,68.85994,0.001,0.09988102,,,
33.0,20.0,19.0,7500.0,681.0,35.842106,-59.0,-59.0,,,68.85994,0.001,0.09987742,,,
34.0,20.0,19.0,7500.0,701.0,36.894737,-59.0,-59.0,,,68.85994,0.001,0.09987382,,,
35.0,20.0,19.0,7500.0,721.0,37.94737,-59.0,-59.0,,,68.85994,0.001,0.09987022,,,
36.0,20.0,19.0,7500.0,741.0,39.0,-59.0,-59.0,,,68.85994,0.001,0.09986662,,,
37.0,20.0,20.0,7500.0,761.0,38.05,-59.0,-59.0,,,68.85994,0.001,0.09986302,,,
38.0,20.0,20.0,7500.0,781.0,39.05,-59.0,-59.0,,,68.85994,0.001,0.09985942,,,
39.0,20.0,20.0,7500.0,801.0,40.05,-59.0,-59.0,,,68.85994,0.001,0.09985582,,,
40.0,20.0,22.0,10000.0,821.0,37.31818,-59.0,-59.0,,,73.59602,0.001,0.09985222,,,
41.0,20.0,23.0,10000.0,841.0,36.565216,-59.0,-59.0,,,73.59602,0.001,0.09984862,,,
42.0,20.0,23.0,10000.0,861.0,37.434784,-59.0,-59.0,,,73.59602,0.001,0.09984502,,,
43.0,20.0,23.0,10000.0,881.0,38.304348,-59.0,-59.0,,,73.59602,0.001,0.09984142,,,
44.0,20.0,23.0,10000.0,901.0,39.173912,-59.0,-59.0,,,73.59602,0.001,0.09983782,,,
45.0,20.0,23.0,10000.0,921.0,40.04348,-59.0,-59.0,,,73.59602,0.001,0.09983422,,,
46.0,20.0,23.0,10000.0,941.0,40.913044,-59.0,-59.0,,,73.59602,0.001,0.09983062,,,
